age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
25,Masters,Tier 2,6.75,1,7,1,0,2.99,1,0,17.0,1,7.09,658,MNC
30,Bachelors,Tier 2,6.92,2,0,1,1,1.78,1,0,4.5,0,7.17,340,Startup
27,Bachelors,Tier 3,8.29,2,1,5,2,1.86,0,0,15.0,1,8.59,527,Startup
34,Masters,Tier 1,7.85,3,3,5,1,1.23,0,0,17.5,1,6.32,418,Startup
21,Masters,Tier 3,7.58,1,3,4,3,0.58,0,0,18.5,1,6.75,387,Startup
23,Bachelors,Tier 3,8.88,0,1,3,3,2.49,1,0,13.5,1,9.65,659,MNC
34,Bachelors,Tier 1,6.72,2,6,3,2,4.35,0,0,21.0,1,6.12,468,Startup
34,Masters,Tier 1,8.42,3,0,2,2,1.17,0,0,7.0,1,7.21,472,MNC
23,Masters,Tier 2,6.28,0,3,2,1,0.36,1,0,12.5,0,3.33,488,Mid-size
26,Masters,Tier 3,6.5,1,5,4,1,0.83,1,0,20.5,1,9.81,336,Startup
30,Bachelors,Tier 2,7.76,2,3,3,2,0.74,1,0,16.0,1,4.2,369,MNC
31,Bachelors,Tier 2,6.2,3,4,2,0,1.37,0,0,12.0,1,8.04,463,Startup
31,Bachelors,Tier 2,8.89,3,2,4,1,1.83,0,0,13.5,1,6.25,625,Startup
32,Bachelors,Tier 2,6.78,1,1,5,2,7.46,0,0,15.0,1,4.06,418,Mid-size
27,Bachelors,Tier 2,8.19,3,2,1,1,2.87,2,0,9.5,1,8.68,433,MNC
32,Bachelors,Tier 2,7.23,0,2,5,0,1.28,0,0,14.0,1,9.93,340,Mid-size
31,Masters,Tier 2,7.05,1,4,5,1,1.63,0,1,19.5,1,3.55,403,Startup
26,Bachelors,Tier 3,6.78,1,3,1,1,0.11,1,0,10.5,0,4.33,441,Startup
30,Masters,Tier 2,7.6,0,3,3,0,1.3,1,1,13.0,1,3.61,372,Startup
32,Bachelors,Tier 1,6.68,0,2,1,2,0.97,0,0,9.0,1,9.06,694,Startup
30,Bachelors,Tier 2,8.44,0,4,4,0,1.44,1,0,17.0,1,7.26,527,Startup
28,Bachelors,Tier 2,7.09,3,3,3,2,1.57,0,2,15.0,1,3.55,333,MNC
26,Bachelors,Tier 3,7.57,2,8,1,2,1.07,0,0,21.0,1,8.81,502,Mid-size
21,Bachelors,Tier 3,6.79,1,4,3,0,1.89,0,1,14.0,0,7.23,534,Startup
26,Bachelors,Tier 3,8.26,3,5,4,4,4.65,1,0,25.0,1,7.98,617,MNC
28,Bachelors,Tier 2,7.6,3,2,1,1,0.42,1,0,8.5,0,9.36,505,Startup
29,Bachelors,Tier 2,6.55,0,2,1,0,1.97,1,0,7.0,1,4.0,524,Mid-size
31,Masters,Tier 2,6.76,0,4,3,1,0.39,1,0,16.5,1,5.14,642,MNC
34,Bachelors,Tier 1,8.11,3,4,2,0,1.24,0,0,12.0,1,4.62,364,Mid-size
29,Bachelors,Tier 3,8.12,1,4,2,3,4.16,1,1,17.5,1,7.94,614,Startup
21,PhD,Tier 2,7.35,4,7,3,2,1.11,0,0,23.0,0,6.21,453,Mid-size
27,Bachelors,Tier 2,8.46,1,5,5,3,3.09,0,0,24.5,1,5.3,511,MNC
32,Bachelors,Tier 2,7.05,2,1,5,1,0.24,0,0,13.5,1,4.4,607,Startup
33,Bachelors,Tier 1,7.32,2,2,4,1,0.54,1,1,14.5,1,7.93,239,Mid-size
24,Masters,Tier 2,8.28,1,6,3,1,0.71,0,0,19.5,0,5.52,230,Startup
23,Bachelors,Tier 2,7.98,1,2,5,0,1.58,1,0,15.0,1,4.28,385,Startup
25,Masters,Tier 3,7.38,3,3,1,1,3.72,1,0,10.5,1,9.34,323,MNC
32,Bachelors,Tier 1,7.92,2,2,3,1,0.07,1,1,12.5,1,8.37,569,MNC
26,Masters,Tier 2,6.58,0,2,5,1,0.88,0,0,15.5,1,9.23,466,Startup
28,Bachelors,Tier 2,6.92,3,2,1,1,0.35,0,0,7.5,1,4.77,467,MNC
28,Masters,Tier 3,6.25,2,3,1,2,1.39,0,0,11.0,1,7.09,485,Mid-size
30,Masters,Tier 3,6.22,1,3,2,1,0.05,0,0,11.5,0,7.51,679,Mid-size
22,Bachelors,Tier 2,7.19,2,5,1,0,4.95,0,0,12.0,1,5.19,523,MNC
26,Masters,Tier 2,6.32,4,1,2,3,0.25,1,0,11.5,1,4.34,315,Mid-size
34,PhD,Tier 2,5.9,6,1,1,1,0.53,0,0,5.5,1,4.34,264,MNC
30,Bachelors,Tier 3,7.04,1,1,1,1,0.87,1,0,6.5,1,3.9,718,Startup
26,Bachelors,Tier 1,6.45,1,1,2,1,1.63,2,0,9.5,0,6.77,570,Startup
23,Masters,Tier 3,7.18,4,1,1,2,0.49,1,0,8.0,1,4.42,535,Startup
27,Bachelors,Tier 3,8.83,3,7,1,0,0.1,1,1,17.0,1,3.44,419,MNC
27,Bachelors,Tier 2,7.82,1,3,5,0,2.44,0,0,16.0,0,5.39,419,MNC
25,Bachelors,Tier 3,7.96,0,3,3,1,0.07,0,0,13.5,1,7.31,471,Startup
24,Bachelors,Tier 1,7.05,0,1,5,3,0.33,0,0,16.5,1,4.41,441,Startup
30,PhD,Tier 3,10.07,1,3,3,0,4.07,1,1,13.0,0,5.37,90,Mid-size
33,Bachelors,Tier 3,5.73,1,3,2,0,1.78,0,0,10.0,1,4.84,607,MNC
25,Bachelors,Tier 2,7.63,2,3,1,1,4.14,0,0,9.5,1,9.88,593,MNC
26,PhD,Tier 2,7.93,3,4,3,0,0.68,2,0,16.0,1,7.43,523,Startup
29,Bachelors,Tier 2,7.45,1,2,1,5,0.39,1,0,14.5,1,5.82,520,MNC
27,Bachelors,Tier 2,7.98,3,4,3,1,1.53,2,0,17.5,1,8.62,409,Startup
26,Bachelors,Tier 2,8.27,1,3,5,0,3.1,0,0,16.0,0,7.98,548,Startup
29,Bachelors,Tier 1,8.63,2,7,2,2,1.2,0,0,21.0,0,4.44,342,Startup
32,Bachelors,Tier 3,8.09,1,3,4,1,0.82,1,2,16.5,1,7.63,613,Startup
31,Bachelors,Tier 2,8.03,1,3,2,1,0.39,0,0,11.5,0,7.27,303,MNC
28,Bachelors,Tier 2,6.89,0,4,4,1,2.31,0,0,17.5,1,4.23,277,Mid-size
26,Bachelors,Tier 1,7.5,2,5,5,1,3.43,1,0,22.5,1,5.43,504,Startup
31,Bachelors,Tier 2,6.47,1,4,3,0,0.02,0,1,14.0,1,9.67,587,MNC
22,Bachelors,Tier 2,7.32,2,2,5,0,2.08,0,0,14.0,1,4.04,296,Startup
21,Bachelors,Tier 3,8.11,0,0,5,0,2.22,2,0,12.0,1,9.87,474,Startup
28,Masters,Tier 3,7.49,2,3,4,0,1.29,0,0,14.0,1,9.12,288,Startup
25,Masters,Tier 2,8.09,0,3,4,1,1.04,0,1,15.5,0,8.23,417,MNC
29,Bachelors,Tier 2,7.46,2,7,1,0,0.58,0,0,16.0,1,5.25,297,Mid-size
27,Masters,Tier 2,9.33,1,5,1,0,0.23,0,0,12.0,0,5.87,372,Startup
23,Masters,Tier 1,6.99,1,5,4,0,1.03,1,0,19.0,1,5.41,240,MNC
29,Bachelors,Tier 1,7.6,4,2,5,2,1.8,0,0,17.0,0,5.6,408,MNC
23,Masters,Tier 2,7.07,1,1,4,2,1.26,0,0,13.0,1,6.36,242,Startup
27,Bachelors,Tier 2,7.58,3,4,2,2,1.04,0,0,15.0,1,6.15,483,MNC
23,Bachelors,Tier 2,6.91,2,5,4,1,12.57,0,0,19.5,1,3.12,315,Mid-size
30,PhD,Tier 1,7.99,3,3,3,0,0.9,0,0,12.0,1,7.77,450,Startup
26,Masters,Tier 3,6.61,2,4,1,0,0.72,2,0,12.0,1,8.24,223,Mid-size
26,Bachelors,Tier 1,6.99,2,4,5,1,2.18,0,0,19.5,1,4.73,515,MNC
30,Masters,Tier 3,7.89,1,5,3,1,2.3,0,0,17.5,1,3.21,492,MNC
33,Bachelors,Tier 2,6.97,1,2,5,0,4.24,1,0,15.0,1,9.68,342,MNC
29,PhD,Tier 3,8.27,1,2,1,2,0.67,0,1,9.0,1,9.03,349,MNC
24,Bachelors,Tier 2,8.32,1,5,5,2,0.5,1,0,24.0,1,4.57,454,MNC
31,Masters,Tier 2,8.02,2,5,5,0,2.01,0,0,20.0,1,3.09,468,MNC
23,Bachelors,Tier 2,8.41,4,1,5,0,0.48,2,0,14.0,1,5.71,472,Startup
33,Bachelors,Tier 1,6.73,3,1,1,2,1.56,0,1,7.0,1,9.38,447,MNC
31,PhD,Tier 3,7.04,1,4,4,0,0.16,0,1,16.0,1,4.7,375,Startup
31,Bachelors,Tier 2,7.05,2,2,4,0,5.22,0,1,12.0,1,6.05,551,MNC
24,Masters,Tier 3,7.41,1,2,1,0,0.73,1,0,7.0,1,8.94,194,Startup
23,Bachelors,Tier 3,7.81,0,4,1,1,1.55,0,0,11.5,1,5.22,443,Mid-size
22,Bachelors,Tier 1,7.51,1,2,2,0,3.02,0,0,8.0,1,4.41,353,MNC
28,Masters,Tier 2,7.75,4,2,1,1,0.97,0,0,7.5,0,9.51,380,MNC
25,Bachelors,Tier 3,8.43,1,3,5,1,0.8,3,0,20.5,1,8.98,416,Startup
32,Bachelors,Tier 2,7.19,0,6,5,2,1.47,0,0,25.0,1,9.3,546,MNC
34,Bachelors,Tier 3,8.36,0,5,2,1,6.76,0,0,15.5,1,5.71,410,MNC
26,Bachelors,Tier 1,8.68,2,0,5,0,1.59,0,0,10.0,1,8.37,534,Startup
21,Bachelors,Tier 3,8.33,0,4,5,0,3.65,1,0,19.0,1,4.61,309,MNC
24,Bachelors,Tier 3,7.35,1,6,4,3,2.1,1,0,25.5,1,9.37,392,Mid-size
22,Bachelors,Tier 3,7.56,0,4,2,2,0.77,0,1,15.0,0,4.58,505,Mid-size
31,Masters,Tier 2,6.81,2,4,5,0,0.34,1,0,19.0,0,5.61,321,Startup
24,PhD,Tier 2,9.04,2,6,2,1,0.55,1,0,18.5,0,6.3,274,Startup
34,Masters,Tier 2,6.88,0,3,5,1,0.27,0,0,17.5,1,9.41,537,Startup
23,Bachelors,Tier 2,6.14,1,2,3,1,1.68,0,0,11.5,1,5.09,610,Mid-size
22,Masters,Tier 2,8.76,2,1,1,1,1.33,0,0,5.5,1,4.46,330,Startup
21,Bachelors,Tier 3,6.22,2,5,3,1,2.77,0,1,17.5,1,8.64,523,Startup
24,PhD,Tier 2,8.25,2,2,1,3,7.71,1,0,11.5,1,5.96,414,Mid-size
31,Masters,Tier 3,7.84,1,5,4,2,1.01,2,1,23.0,1,7.07,356,Startup
30,Masters,Tier 2,7.39,2,1,2,0,1.28,1,1,7.0,1,9.21,275,MNC
29,PhD,Tier 1,4.42,2,2,1,1,0.11,0,0,7.5,1,7.94,214,Mid-size
24,Bachelors,Tier 3,8.76,0,3,1,1,2.49,0,0,9.5,1,4.69,352,Startup
30,Bachelors,Tier 2,6.91,2,3,1,2,2.94,0,0,11.0,1,9.26,430,MNC
28,Bachelors,Tier 3,8.36,0,2,3,0,3.45,1,0,11.0,1,3.93,374,Startup
24,Bachelors,Tier 1,7.46,2,5,3,2,0.0,1,1,20.0,0,6.81,555,Mid-size
24,Bachelors,Tier 3,8.31,3,4,3,3,1.67,0,0,18.5,1,7.16,444,MNC
27,Masters,Tier 2,7.31,1,0,1,2,0.54,0,0,5.0,1,8.07,360,MNC
23,Bachelors,Tier 2,7.91,2,2,3,0,0.73,1,0,11.0,1,8.39,525,MNC
23,Bachelors,Tier 1,6.27,1,3,2,0,0.78,2,0,12.0,0,7.12,409,MNC
25,Bachelors,Tier 3,7.47,3,6,4,1,3.57,0,0,21.5,1,3.8,455,MNC
24,Bachelors,Tier 3,7.64,2,2,4,0,0.43,2,0,14.0,1,9.75,536,Mid-size
24,Bachelors,Tier 3,8.05,2,2,5,1,1.04,1,0,16.5,1,8.28,363,Startup
26,Masters,Tier 1,7.68,0,1,4,2,4.67,1,0,14.0,0,4.37,334,MNC
23,Bachelors,Tier 1,7.74,0,5,1,1,1.35,0,0,13.5,0,8.8,523,Startup
29,Masters,Tier 1,6.53,1,5,4,0,2.34,0,0,18.0,0,9.09,319,Startup
32,Bachelors,Tier 3,7.52,2,2,3,1,3.36,0,0,11.5,0,9.87,481,Mid-size
25,Bachelors,Tier 3,7.01,1,2,3,0,0.02,0,0,10.0,0,4.23,481,Startup
34,PhD,Tier 1,6.93,3,1,5,1,0.32,1,0,14.5,1,4.77,411,Mid-size
22,Bachelors,Tier 3,6.06,1,3,2,1,1.68,0,0,11.5,0,6.68,406,Startup
23,Bachelors,Tier 1,7.58,2,1,5,1,0.65,0,0,13.5,0,4.3,252,Mid-size
23,Bachelors,Tier 1,6.85,1,5,2,0,0.66,0,0,14.0,0,5.35,487,Mid-size
23,PhD,Tier 1,9.19,3,3,1,0,1.09,1,0,9.0,1,9.53,386,Mid-size
29,Bachelors,Tier 2,7.32,1,5,5,1,0.97,0,0,21.5,1,5.19,297,Mid-size
23,Masters,Tier 1,7.42,5,1,5,3,2.26,1,0,17.5,0,3.27,420,MNC
27,Masters,Tier 1,6.96,2,3,3,0,0.71,0,1,12.0,0,9.68,359,MNC
22,PhD,Tier 2,8.78,1,1,5,0,2.73,0,0,12.0,1,4.16,573,Mid-size
22,Bachelors,Tier 2,6.81,1,4,5,0,0.29,1,0,19.0,1,8.34,804,Startup
30,Bachelors,Tier 1,7.97,3,3,2,0,0.4,0,2,10.0,0,8.34,635,MNC
28,Bachelors,Tier 3,8.16,1,2,5,0,1.94,0,0,14.0,0,8.16,473,Mid-size
22,Masters,Tier 3,7.92,1,2,5,1,2.43,0,0,15.5,1,5.72,491,Startup
29,Masters,Tier 1,8.41,1,7,1,0,0.55,0,0,16.0,0,9.91,426,MNC
27,Bachelors,Tier 1,6.82,1,4,3,3,1.57,0,0,18.5,1,9.37,383,Mid-size
31,Bachelors,Tier 2,8.24,0,4,2,2,1.67,1,0,16.0,1,8.76,275,MNC
32,Bachelors,Tier 1,7.13,1,2,2,1,1.79,1,0,10.5,1,5.57,628,Startup
33,Bachelors,Tier 3,8.2,0,4,3,2,1.94,0,0,17.0,1,4.0,294,MNC
28,Masters,Tier 2,6.92,1,3,5,1,0.5,1,0,18.5,1,5.57,319,MNC
22,PhD,Tier 2,6.95,1,2,3,2,3.45,2,0,15.0,1,3.6,498,Startup
33,Bachelors,Tier 1,7.74,0,5,5,0,0.12,1,1,21.0,1,3.36,629,MNC
33,Bachelors,Tier 1,8.49,0,1,4,1,0.06,1,0,12.5,1,7.35,537,MNC
31,Bachelors,Tier 1,8.41,3,2,1,0,1.59,0,0,6.0,1,9.54,396,Mid-size
32,Masters,Tier 3,7.99,0,1,2,2,0.93,0,0,9.0,1,8.67,415,MNC
26,Bachelors,Tier 1,7.08,1,2,5,1,0.45,0,1,15.5,1,4.35,543,Startup
27,Bachelors,Tier 3,5.89,1,2,4,0,0.13,0,1,12.0,1,4.25,480,Mid-size
22,Bachelors,Tier 1,7.82,1,3,2,2,0.89,2,0,15.0,1,4.38,367,MNC
21,Masters,Tier 2,7.03,1,3,4,1,0.59,2,0,17.5,1,6.15,423,Startup
34,Bachelors,Tier 1,7.51,0,2,4,0,2.8,1,0,13.0,1,8.34,549,Startup
25,Masters,Tier 1,8.45,0,6,1,0,1.27,0,1,14.0,1,9.35,431,MNC
32,Bachelors,Tier 2,6.76,1,6,5,0,1.78,1,0,23.0,1,5.89,509,MNC
28,Masters,Tier 2,7.56,1,2,1,2,0.69,1,0,10.0,1,7.84,566,MNC
27,Masters,Tier 1,6.06,1,0,1,1,1.56,0,1,3.5,0,5.93,548,Mid-size
34,Masters,Tier 3,7.51,1,11,1,1,2.28,1,1,26.5,1,7.47,376,MNC
29,Bachelors,Tier 3,7.19,2,1,3,0,6.82,2,0,10.0,0,8.14,328,Mid-size
33,Bachelors,Tier 3,7.5,2,6,3,0,1.69,0,0,18.0,1,3.7,284,MNC
32,Bachelors,Tier 3,7.39,0,3,3,0,0.14,0,0,12.0,1,6.15,273,Startup
27,Bachelors,Tier 2,7.61,1,3,5,1,1.27,2,1,19.5,0,3.17,354,MNC
25,Bachelors,Tier 3,7.27,3,2,2,0,0.73,0,0,8.0,0,9.87,477,Mid-size
32,Masters,Tier 2,6.81,2,2,3,1,2.75,1,0,12.5,1,7.03,473,MNC
31,Bachelors,Tier 3,7.95,3,4,2,0,0.17,0,0,12.0,1,5.38,387,Startup
21,Bachelors,Tier 3,7.35,2,5,5,2,0.62,2,0,25.0,1,7.22,235,Startup
34,Masters,Tier 3,8.2,0,3,4,1,2.87,0,1,15.5,1,9.01,557,Mid-size
22,Masters,Tier 3,7.42,1,4,3,3,4.95,0,0,18.5,0,4.57,205,Mid-size
27,Bachelors,Tier 3,5.95,0,3,4,2,2.87,1,0,18.0,0,3.22,475,MNC
30,PhD,Tier 3,6.8,2,2,1,1,0.29,0,1,7.5,0,5.03,612,Mid-size
21,Bachelors,Tier 1,7.94,3,4,1,0,0.81,0,1,10.0,1,9.56,439,MNC
21,Masters,Tier 2,7.14,2,2,4,0,0.24,0,0,12.0,1,8.62,518,Startup
23,Bachelors,Tier 2,8.18,4,3,5,0,0.7,1,0,17.0,0,8.34,558,Startup
21,PhD,Tier 3,8.15,0,5,1,2,1.69,2,0,17.0,0,7.63,504,MNC
31,Bachelors,Tier 1,7.42,2,1,2,0,7.47,0,0,6.0,1,3.39,431,Startup
29,Masters,Tier 1,7.25,2,3,1,0,1.47,1,0,9.0,0,4.25,155,Startup
24,Bachelors,Tier 1,8.46,1,5,2,2,0.3,1,0,18.0,1,7.62,369,Startup
25,Bachelors,Tier 1,7.35,0,1,1,1,0.95,1,1,6.5,1,7.47,323,MNC
24,Bachelors,Tier 1,7.58,1,2,5,1,0.07,3,1,18.5,0,8.93,340,Mid-size
23,Bachelors,Tier 2,7.09,0,4,5,0,1.63,0,0,18.0,1,6.92,396,Mid-size
31,Bachelors,Tier 2,9.02,5,2,5,0,3.76,2,0,16.0,1,6.22,399,Mid-size
28,Bachelors,Tier 2,7.85,1,5,2,1,1.63,2,0,17.5,1,9.51,412,MNC
30,Masters,Tier 2,9.88,2,4,3,0,0.7,0,0,14.0,1,7.81,477,Startup
22,Bachelors,Tier 1,6.49,2,6,1,1,2.51,2,0,17.5,1,6.76,235,MNC
31,Masters,Tier 3,7.12,2,4,1,2,1.26,0,1,13.0,0,4.23,558,MNC
26,Masters,Tier 1,5.63,3,2,1,0,2.26,0,0,6.0,1,8.46,676,Mid-size
31,Masters,Tier 1,7.71,2,2,2,2,0.06,1,0,12.0,0,8.39,645,MNC
23,PhD,Tier 3,7.13,3,4,4,0,10.84,1,1,17.0,1,4.91,534,MNC
25,Bachelors,Tier 3,8.24,1,1,1,1,0.57,0,0,5.5,0,4.35,583,Mid-size
25,Bachelors,Tier 3,7.76,0,4,4,0,0.15,0,0,16.0,1,5.63,444,Mid-size
24,Masters,Tier 3,6.73,6,4,5,1,0.21,0,0,19.5,1,5.8,406,Mid-size
32,Bachelors,Tier 3,7.13,1,3,2,0,1.32,0,1,10.0,0,6.35,471,MNC
32,Bachelors,Tier 3,6.79,3,2,2,1,0.95,2,2,11.5,0,6.6,548,MNC
30,Masters,Tier 3,8.75,0,4,1,2,2.32,0,0,13.0,0,8.02,672,MNC
28,Bachelors,Tier 2,7.11,3,2,2,1,0.48,1,0,10.5,1,5.89,491,Startup
26,Bachelors,Tier 1,7.99,3,1,2,1,0.35,1,0,8.5,1,3.58,383,MNC
30,Bachelors,Tier 2,8.74,1,5,4,2,0.19,2,0,23.0,1,8.03,525,MNC
24,Masters,Tier 3,6.78,0,2,4,0,1.53,0,0,12.0,0,6.95,315,MNC
33,Bachelors,Tier 3,7.04,4,4,1,0,0.31,3,1,13.0,1,8.69,566,MNC
21,Masters,Tier 2,7.85,0,2,5,0,1.35,0,0,14.0,1,4.14,413,Mid-size
29,Bachelors,Tier 3,7.16,2,1,4,0,0.5,0,0,10.0,1,6.51,392,Startup
25,Masters,Tier 3,7.99,3,3,4,2,0.26,1,0,18.0,0,7.21,657,MNC
29,Bachelors,Tier 2,7.15,3,0,4,4,1.29,0,0,14.0,1,4.55,395,Startup
22,PhD,Tier 1,8.29,2,3,5,0,2.23,0,0,16.0,0,6.99,315,Mid-size
26,Bachelors,Tier 2,8.52,2,2,2,0,1.75,1,0,9.0,1,4.14,503,Mid-size
29,Bachelors,Tier 3,7.27,1,1,5,1,3.41,0,0,13.5,0,8.32,338,Mid-size
27,Bachelors,Tier 3,7.57,4,2,2,2,2.17,1,0,12.0,1,4.87,470,Startup
23,Bachelors,Tier 1,7.07,0,8,2,0,0.95,2,2,22.0,1,9.26,440,Mid-size
29,Bachelors,Tier 1,7.87,0,2,4,0,0.52,0,0,12.0,1,6.27,428,Startup
27,Masters,Tier 3,8.94,3,4,3,0,2.31,0,0,14.0,1,4.75,540,Startup
23,Bachelors,Tier 1,7.38,1,5,5,2,1.89,0,0,23.0,0,6.16,367,Mid-size
31,Bachelors,Tier 1,7.52,1,2,4,0,0.71,0,0,12.0,0,9.37,431,MNC
22,Masters,Tier 1,7.69,1,5,3,1,0.7,2,0,19.5,1,5.88,476,Mid-size
22,Bachelors,Tier 2,8.02,0,4,3,0,3.8,1,0,15.0,0,9.49,557,Mid-size
22,Bachelors,Tier 2,6.99,5,4,5,2,3.89,0,0,21.0,0,3.74,288,Mid-size
27,Masters,Tier 2,6.5,1,4,3,0,1.88,0,1,14.0,1,4.68,558,MNC
28,Bachelors,Tier 3,7.86,1,4,2,4,0.87,0,0,18.0,1,3.49,363,MNC
24,Masters,Tier 1,7.53,1,4,2,3,0.16,1,0,17.5,0,7.95,507,Startup
31,Bachelors,Tier 1,9.48,1,2,3,0,2.18,0,0,10.0,1,6.49,331,MNC
34,Masters,Tier 3,7.17,3,3,4,0,1.93,1,0,15.0,1,9.85,352,Startup
21,Bachelors,Tier 2,8.54,1,2,5,2,0.06,0,0,17.0,1,5.67,453,Startup
22,Masters,Tier 3,7.74,2,4,5,2,2.4,2,0,23.0,1,5.46,577,MNC
33,Bachelors,Tier 1,7.62,1,3,5,3,0.09,0,1,20.5,1,3.38,456,MNC
28,Bachelors,Tier 2,8.79,3,3,4,1,0.04,0,0,15.5,1,3.87,274,MNC
25,Bachelors,Tier 2,6.75,2,2,2,1,1.12,1,0,10.5,1,8.79,414,MNC
34,Bachelors,Tier 3,7.81,4,3,2,1,0.57,1,0,12.5,1,4.04,438,Startup
22,Bachelors,Tier 1,6.89,3,3,2,3,1.57,2,0,16.5,1,6.2,517,Mid-size
30,Bachelors,Tier 2,6.79,2,1,5,1,0.64,0,0,13.5,0,5.2,272,MNC
30,Bachelors,Tier 2,7.52,0,1,2,0,3.34,0,0,6.0,1,9.78,535,Startup
31,Bachelors,Tier 2,7.0,3,2,2,5,0.74,0,0,15.5,1,9.29,431,Startup
34,Bachelors,Tier 3,6.86,2,1,1,0,1.96,0,0,4.0,1,6.24,443,Mid-size
34,PhD,Tier 3,6.98,3,3,4,0,1.16,0,0,14.0,1,9.76,397,Startup
25,Bachelors,Tier 2,8.53,2,2,1,0,5.4,0,0,6.0,1,7.67,311,Startup
25,Bachelors,Tier 3,8.12,1,7,3,0,0.17,0,0,20.0,1,7.36,540,MNC
32,Masters,Tier 2,6.83,1,5,4,1,1.62,2,1,21.5,1,5.78,437,Startup
21,Bachelors,Tier 1,7.32,0,8,5,0,2.3,1,0,27.0,1,6.82,383,MNC
22,Bachelors,Tier 2,6.85,1,4,3,3,0.89,0,0,18.5,1,8.71,414,MNC
31,Masters,Tier 2,7.89,2,1,5,1,0.62,1,2,14.5,0,4.96,477,Mid-size
28,Masters,Tier 3,9.17,0,3,2,2,0.38,0,0,13.0,0,3.78,534,MNC
24,Masters,Tier 2,8.13,2,3,5,1,0.59,1,0,18.5,1,4.9,348,MNC
24,Masters,Tier 3,8.66,0,2,2,3,0.81,0,0,12.5,1,3.38,175,Mid-size
32,Masters,Tier 3,7.95,3,4,5,1,1.17,1,0,20.5,0,6.6,451,MNC
24,PhD,Tier 2,7.55,1,4,2,1,4.44,0,1,13.5,1,5.69,473,Startup
31,Masters,Tier 3,6.94,0,2,5,3,2.05,0,2,18.5,0,6.51,436,Startup
33,Masters,Tier 3,7.39,2,3,4,1,1.25,1,0,16.5,0,5.1,300,MNC
33,Bachelors,Tier 3,7.48,0,1,4,1,1.02,0,0,11.5,1,9.86,491,Mid-size
23,Masters,Tier 1,7.38,1,2,2,2,0.05,1,0,12.0,1,4.26,573,Mid-size
32,Bachelors,Tier 3,7.32,2,3,3,1,7.69,0,0,13.5,1,3.09,445,Startup
34,Bachelors,Tier 2,7.52,3,0,2,1,0.92,1,0,6.5,0,8.14,315,Mid-size
34,Bachelors,Tier 1,8.69,1,8,1,1,0.68,1,0,20.5,1,6.53,274,MNC
30,Bachelors,Tier 3,7.71,0,1,4,1,0.03,0,0,11.5,0,7.51,373,Mid-size
33,Masters,Tier 1,7.04,0,1,3,1,2.03,0,0,9.5,1,8.8,237,Startup
21,Bachelors,Tier 1,8.26,2,1,4,0,4.55,3,0,13.0,0,6.31,625,Startup
25,Masters,Tier 3,6.87,0,3,1,2,2.06,1,0,12.0,1,5.08,344,MNC
28,PhD,Tier 2,6.71,0,5,3,0,0.92,1,0,17.0,1,9.34,442,Startup
28,Bachelors,Tier 1,7.12,4,1,1,1,0.01,1,0,6.5,1,9.53,325,Startup
32,Bachelors,Tier 1,7.62,1,3,1,1,0.47,0,0,9.5,1,7.81,552,Mid-size
29,Bachelors,Tier 3,7.33,1,6,5,1,0.72,0,0,23.5,0,4.48,357,MNC
27,Masters,Tier 2,8.91,1,4,4,1,1.09,1,1,18.5,0,3.55,486,Startup
26,Bachelors,Tier 1,6.41,0,4,4,0,1.01,0,0,16.0,1,7.91,594,Mid-size
33,Masters,Tier 1,7.4,1,1,2,1,0.11,0,0,7.5,1,3.51,437,Mid-size
24,Bachelors,Tier 2,7.12,3,4,5,0,0.72,1,0,19.0,1,9.34,483,Mid-size
29,Masters,Tier 2,8.13,0,1,1,0,2.03,0,0,4.0,0,8.44,262,MNC
32,Bachelors,Tier 2,7.14,2,1,2,0,0.42,1,0,7.0,1,3.28,485,Mid-size
29,PhD,Tier 2,6.95,3,1,1,1,1.85,0,1,5.5,1,6.52,437,MNC
30,Bachelors,Tier 2,7.63,2,3,1,0,0.87,1,0,9.0,0,8.37,259,Mid-size
26,Bachelors,Tier 3,8.69,0,2,3,3,2.38,1,0,15.5,1,9.4,557,Startup
26,Bachelors,Tier 2,7.74,2,1,2,2,0.53,0,1,9.0,0,8.47,372,MNC
34,Bachelors,Tier 3,8.38,2,7,2,1,0.21,0,0,19.5,1,5.0,438,Mid-size
23,Bachelors,Tier 3,7.0,0,8,2,1,0.04,0,0,21.5,1,3.45,664,Startup
26,Bachelors,Tier 3,7.52,3,4,4,0,2.21,1,1,17.0,1,9.83,428,Startup
24,Masters,Tier 1,6.44,2,3,4,2,0.19,1,0,18.0,1,3.33,544,Mid-size
33,Bachelors,Tier 2,7.83,1,2,3,1,2.47,1,0,12.5,1,4.14,360,Startup
31,Bachelors,Tier 2,7.01,1,1,2,0,0.12,2,0,8.0,1,4.08,423,Mid-size
27,Bachelors,Tier 3,6.81,1,1,4,1,2.6,0,0,11.5,1,7.37,433,MNC
27,PhD,Tier 2,7.03,0,5,1,2,4.83,1,0,16.0,0,7.03,738,MNC
21,PhD,Tier 1,6.89,2,5,4,0,0.05,0,0,18.0,1,5.28,437,MNC
22,Bachelors,Tier 2,7.38,2,1,2,2,0.14,1,0,10.0,1,7.0,442,Startup
