age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
30,Bachelors,Tier 2,8.14,0,4,2,1,0.02,0,0,13.5,1,4.16,273,Startup
33,Bachelors,Tier 2,8.5,0,4,2,1,3.16,0,0,13.5,1,3.09,518,Startup
23,Masters,Tier 1,6.86,2,1,3,1,2.58,0,0,9.5,1,6.01,626,Mid-size
24,Masters,Tier 3,7.08,1,3,2,0,3.3,0,0,10.0,1,5.06,573,Mid-size
33,Masters,Tier 2,7.86,1,0,5,0,0.36,0,1,10.0,1,6.04,440,MNC
25,Bachelors,Tier 3,8.45,2,0,3,1,2.75,1,0,8.5,0,3.41,533,Startup
24,Bachelors,Tier 3,8.25,1,1,3,2,0.98,0,0,11.0,1,8.4,618,MNC
21,Masters,Tier 3,9.15,0,3,3,2,5.11,1,0,16.0,1,7.72,452,Startup
26,Bachelors,Tier 2,7.32,1,1,1,0,0.0,1,1,5.0,1,8.62,461,MNC
23,Bachelors,Tier 1,6.97,2,1,2,0,0.37,0,0,6.0,0,6.19,520,MNC
25,Bachelors,Tier 3,8.44,0,1,3,1,3.05,2,0,11.5,1,8.88,589,MNC
32,Bachelors,Tier 1,7.27,3,3,2,1,0.1,2,0,13.5,1,6.3,536,MNC
28,Bachelors,Tier 2,7.02,3,4,4,0,3.97,0,0,16.0,1,3.43,557,Startup
32,Bachelors,Tier 1,5.4,1,2,5,1,0.57,1,0,16.5,1,3.32,403,Mid-size
33,Masters,Tier 2,8.41,4,5,5,2,0.27,0,0,23.0,1,5.8,364,Startup
27,Bachelors,Tier 2,7.89,0,2,5,0,2.2,0,0,14.0,1,9.39,642,Mid-size
30,Bachelors,Tier 3,7.83,0,0,1,2,1.14,0,0,5.0,1,3.96,351,MNC
21,Masters,Tier 3,7.25,0,3,2,3,0.37,0,0,14.5,0,5.92,421,Startup
25,Bachelors,Tier 2,8.98,2,4,4,3,0.96,0,0,20.5,1,5.09,376,Startup
25,Bachelors,Tier 2,7.28,2,4,4,2,0.12,1,0,20.0,0,6.3,263,MNC
22,Bachelors,Tier 2,6.73,0,3,5,2,0.25,0,0,19.0,1,6.7,663,MNC
30,Bachelors,Tier 3,7.78,1,3,1,0,2.7,0,0,8.0,0,7.36,292,MNC
30,Bachelors,Tier 3,8.26,1,1,4,4,3.63,1,0,17.0,1,8.51,309,Startup
21,Bachelors,Tier 3,6.07,3,3,3,0,1.98,1,0,13.0,1,3.19,576,Startup
28,Bachelors,Tier 2,7.87,0,3,1,0,0.3,0,0,8.0,1,9.47,384,Startup
28,Masters,Tier 1,7.84,0,2,4,0,2.44,0,0,12.0,1,5.26,546,Startup
31,Bachelors,Tier 2,7.61,2,4,1,1,0.12,0,0,11.5,1,6.96,720,Mid-size
28,Bachelors,Tier 3,8.32,2,2,4,2,0.28,0,0,15.0,1,7.15,171,MNC
28,Bachelors,Tier 3,7.62,1,2,4,2,3.94,1,0,16.0,1,7.72,459,Startup
23,Bachelors,Tier 1,8.52,0,0,3,0,0.11,1,0,7.0,1,3.51,354,MNC
32,Masters,Tier 3,8.89,1,1,2,0,0.45,0,0,6.0,0,3.26,481,Startup
27,Bachelors,Tier 1,9.16,2,5,3,4,1.28,2,0,24.0,1,5.2,479,Mid-size
31,Masters,Tier 2,6.22,1,4,5,1,0.5,0,0,19.5,1,4.09,660,MNC
33,Bachelors,Tier 3,6.43,1,1,3,4,6.08,0,0,14.0,1,4.05,247,Mid-size
22,Bachelors,Tier 3,6.62,0,5,2,1,3.24,0,0,15.5,1,8.92,349,Startup
22,Bachelors,Tier 2,6.33,2,3,5,0,0.07,1,0,17.0,0,7.87,297,Mid-size
21,Bachelors,Tier 3,7.32,2,4,2,1,0.71,0,0,13.5,1,5.61,820,MNC
28,Bachelors,Tier 2,8.21,0,1,2,0,0.79,1,0,7.0,1,5.25,539,Startup
30,Bachelors,Tier 2,7.02,1,3,1,1,0.02,0,1,9.5,1,7.0,423,Startup
30,Masters,Tier 1,6.25,1,0,3,2,0.76,1,0,10.0,0,6.69,251,MNC
24,Bachelors,Tier 3,8.03,1,6,2,1,2.39,1,0,18.5,0,4.62,499,MNC
24,PhD,Tier 2,5.51,2,3,1,1,0.51,1,1,10.5,1,3.86,383,Mid-size
33,PhD,Tier 3,6.87,1,2,3,1,0.34,0,0,11.5,0,7.12,478,Mid-size
25,Bachelors,Tier 3,7.5,1,3,5,2,4.25,1,1,20.0,1,3.14,428,Startup
34,Masters,Tier 2,6.18,2,4,3,3,0.23,1,0,19.5,1,5.82,312,Startup
33,Bachelors,Tier 3,7.84,0,3,5,0,1.94,0,0,16.0,0,6.0,576,MNC
22,Bachelors,Tier 1,7.26,1,4,2,0,1.17,0,0,12.0,1,7.88,461,Startup
22,Bachelors,Tier 2,7.56,2,5,3,2,4.6,0,0,19.0,1,8.84,538,MNC
22,Bachelors,Tier 1,8.41,1,5,5,0,0.76,0,0,20.0,1,8.59,472,Startup
21,Masters,Tier 1,7.05,1,3,5,0,3.26,0,0,16.0,1,4.98,671,MNC
27,Masters,Tier 2,8.02,1,5,3,6,2.65,0,0,25.0,0,9.93,751,Startup
21,Masters,Tier 2,6.61,1,4,2,2,4.0,1,1,16.0,1,9.17,341,Mid-size
32,Bachelors,Tier 1,7.57,2,3,2,0,1.3,0,0,10.0,0,6.82,415,Mid-size
25,Bachelors,Tier 2,7.09,1,3,4,0,0.93,0,0,14.0,0,3.49,326,MNC
22,Bachelors,Tier 2,7.76,3,6,1,0,2.02,0,0,14.0,1,5.34,444,Mid-size
27,Bachelors,Tier 2,7.47,1,3,1,0,1.09,0,0,8.0,0,9.89,441,Startup
21,Bachelors,Tier 2,7.18,2,3,4,2,1.7,0,0,17.0,1,9.01,431,MNC
22,Bachelors,Tier 3,7.94,1,4,3,0,3.77,0,1,14.0,0,9.14,479,Startup
33,Bachelors,Tier 2,7.47,0,7,3,1,0.08,1,1,22.5,1,6.55,538,Startup
34,Bachelors,Tier 3,7.46,1,2,5,1,0.1,0,0,15.5,1,4.59,544,Startup
34,Masters,Tier 2,5.95,1,3,2,1,0.14,0,0,11.5,1,6.29,341,Mid-size
32,Bachelors,Tier 2,7.41,2,1,1,0,1.19,1,0,5.0,1,7.51,543,Startup
31,Bachelors,Tier 1,6.97,1,4,1,0,2.14,0,1,10.0,1,4.26,484,MNC
34,Bachelors,Tier 2,7.89,1,2,3,3,2.53,0,0,14.5,1,5.24,491,MNC
21,Masters,Tier 3,7.47,1,4,3,1,0.62,0,0,15.5,0,8.64,304,Startup
33,Masters,Tier 1,6.19,1,1,3,2,0.32,0,1,11.0,1,4.19,296,Mid-size
32,Masters,Tier 2,7.47,1,5,2,3,4.15,0,0,18.5,1,7.22,353,Startup
32,Bachelors,Tier 2,7.35,5,4,1,0,0.81,0,0,10.0,1,5.12,608,Startup
31,Bachelors,Tier 2,5.57,0,1,3,3,0.79,1,0,13.5,0,7.88,399,Mid-size
34,Bachelors,Tier 3,5.85,0,1,5,0,0.44,1,0,13.0,0,6.41,382,Startup
33,Masters,Tier 2,6.85,1,1,5,2,0.11,1,0,16.0,1,6.69,621,MNC
30,Bachelors,Tier 3,8.09,2,2,5,1,1.05,0,1,15.5,1,8.61,436,MNC
24,Masters,Tier 2,6.51,0,1,4,4,1.4,0,0,16.0,1,4.93,532,MNC
31,Masters,Tier 1,7.51,2,3,3,2,3.07,2,0,17.0,1,6.74,581,Startup
31,Bachelors,Tier 2,7.28,2,3,5,1,0.32,0,0,17.5,1,6.97,442,MNC
21,Bachelors,Tier 2,8.78,1,2,2,1,1.68,1,0,10.5,1,9.52,322,Mid-size
24,Bachelors,Tier 1,7.46,1,5,4,2,0.6,0,0,21.0,1,7.83,662,Mid-size
29,Bachelors,Tier 2,7.73,1,3,3,2,2.04,1,0,16.0,1,5.26,433,MNC
21,Masters,Tier 1,7.33,0,1,3,0,0.29,1,1,9.0,1,9.84,180,Startup
28,Bachelors,Tier 2,7.23,1,3,3,1,1.5,0,1,13.5,1,7.54,410,MNC
24,Masters,Tier 1,7.53,2,0,3,1,3.45,1,0,8.5,0,4.13,374,MNC
24,Bachelors,Tier 1,7.73,0,0,1,0,1.53,1,0,3.0,0,6.79,259,MNC
25,Bachelors,Tier 2,7.74,2,0,3,2,1.62,0,0,9.0,1,6.3,608,Startup
31,Bachelors,Tier 2,7.63,2,4,2,0,2.0,0,0,12.0,1,3.44,524,MNC
21,Bachelors,Tier 3,6.58,3,4,2,0,1.97,0,0,12.0,0,4.3,424,MNC
25,Bachelors,Tier 2,6.7,2,5,3,1,0.16,2,0,19.5,1,6.55,452,MNC
33,Bachelors,Tier 2,6.8,0,6,2,1,2.59,0,0,17.5,1,9.81,455,Startup
23,Masters,Tier 1,7.6,2,3,5,0,0.25,0,2,16.0,0,8.42,677,Mid-size
30,Bachelors,Tier 2,7.57,2,3,5,0,0.09,0,0,16.0,1,7.25,512,MNC
26,Bachelors,Tier 2,8.93,0,3,1,1,1.02,2,1,11.5,1,3.58,451,Mid-size
27,Bachelors,Tier 2,7.8,2,4,2,1,0.71,1,0,14.5,1,9.08,566,Startup
21,PhD,Tier 1,7.42,1,4,3,0,1.25,1,1,15.0,1,4.93,473,Mid-size
34,Bachelors,Tier 2,6.83,1,1,5,2,5.81,0,1,15.0,1,7.95,435,Startup
26,PhD,Tier 2,6.71,3,3,3,0,0.25,1,0,13.0,1,7.56,445,Mid-size
27,Bachelors,Tier 1,6.86,1,3,3,1,3.03,0,0,13.5,1,5.57,493,Startup
23,Masters,Tier 3,7.98,1,2,4,2,3.96,1,0,16.0,1,9.07,538,MNC
22,Bachelors,Tier 1,6.68,3,1,4,3,0.46,0,0,14.5,1,5.2,591,Mid-size
31,Masters,Tier 3,7.61,1,0,2,1,1.77,0,0,5.5,0,3.24,375,MNC
22,Bachelors,Tier 1,7.51,1,4,3,2,3.96,0,0,17.0,1,9.39,549,MNC
30,PhD,Tier 2,7.16,1,3,1,1,1.17,3,1,12.5,1,9.98,362,MNC
30,Bachelors,Tier 1,8.2,1,2,1,1,0.8,1,0,8.5,1,6.87,503,MNC
22,Masters,Tier 3,7.68,2,2,5,1,2.59,1,0,16.5,1,6.88,474,Mid-size
21,Bachelors,Tier 2,9.69,1,2,5,2,0.41,2,0,19.0,1,6.86,412,MNC
26,Bachelors,Tier 2,6.59,3,0,3,1,1.46,1,0,8.5,1,5.79,716,MNC
27,Bachelors,Tier 2,7.35,0,2,2,0,0.15,0,0,8.0,1,7.01,359,MNC
30,Bachelors,Tier 1,7.65,5,9,4,1,0.48,1,0,28.5,1,9.14,291,Mid-size
31,Masters,Tier 3,8.62,3,4,5,0,2.15,0,0,18.0,1,6.29,350,MNC
26,Bachelors,Tier 3,8.25,1,2,2,0,2.17,0,0,8.0,1,7.3,454,Startup
27,Bachelors,Tier 3,8.0,1,2,5,0,0.79,0,1,14.0,1,6.2,662,Startup
33,Bachelors,Tier 1,9.37,1,5,5,1,1.88,1,0,22.5,0,5.06,342,MNC
26,Bachelors,Tier 1,7.64,3,1,2,2,2.16,0,0,9.0,1,5.26,508,MNC
25,Bachelors,Tier 3,7.22,3,6,3,0,0.3,1,0,19.0,0,7.47,621,Mid-size
27,Bachelors,Tier 2,7.36,1,0,3,3,1.32,0,1,10.5,0,5.58,567,MNC
21,Bachelors,Tier 3,6.59,2,1,4,1,1.03,0,0,11.5,1,7.27,527,Mid-size
32,Bachelors,Tier 2,6.53,1,4,1,1,1.77,0,0,11.5,1,6.17,548,Startup
34,Bachelors,Tier 3,7.0,2,6,5,0,2.21,0,0,22.0,1,4.84,736,MNC
21,PhD,Tier 1,8.82,2,2,5,1,0.31,1,0,16.5,1,5.05,502,MNC
31,Masters,Tier 1,8.69,1,4,5,3,0.87,0,0,22.5,1,9.96,603,Mid-size
23,Bachelors,Tier 2,8.44,2,5,5,0,0.87,0,1,20.0,1,6.9,361,MNC
32,PhD,Tier 3,6.62,2,2,1,1,1.85,0,0,7.5,0,4.71,200,Startup
28,Masters,Tier 2,6.21,0,5,3,2,0.69,0,1,19.0,1,8.16,522,MNC
21,Masters,Tier 1,7.1,1,2,2,2,3.18,1,0,12.0,1,6.1,178,MNC
21,Masters,Tier 3,6.91,0,4,3,0,0.32,0,0,14.0,0,4.83,395,MNC
33,Bachelors,Tier 1,6.34,1,4,1,2,0.03,0,1,13.0,0,5.95,538,MNC
33,Bachelors,Tier 2,6.7,1,4,2,3,0.81,1,0,17.5,1,4.63,737,Startup
25,Bachelors,Tier 3,7.18,0,2,2,3,1.19,0,0,12.5,1,8.58,376,MNC
29,Bachelors,Tier 1,8.01,0,2,2,0,2.45,0,0,8.0,0,7.5,393,Mid-size
24,Masters,Tier 3,6.73,2,4,4,3,0.96,0,0,20.5,0,6.35,507,MNC
34,Bachelors,Tier 1,7.61,0,6,2,0,3.38,0,0,16.0,0,6.84,294,Startup
30,Bachelors,Tier 1,7.04,4,1,1,0,0.64,1,0,5.0,1,7.46,617,Mid-size
34,Masters,Tier 2,6.08,0,1,3,0,1.39,1,0,9.0,1,5.77,501,MNC
21,Masters,Tier 2,8.32,3,3,4,2,4.54,1,0,18.0,1,3.61,426,Mid-size
34,Bachelors,Tier 1,8.23,0,2,1,1,0.11,0,0,7.5,1,7.69,349,Mid-size
24,Bachelors,Tier 2,5.8,1,3,4,1,3.53,0,0,15.5,1,6.49,540,Startup
24,Masters,Tier 3,7.69,1,2,4,0,1.76,0,0,12.0,0,3.22,534,Mid-size
33,Masters,Tier 1,7.53,2,1,3,0,1.58,1,1,9.0,0,3.94,498,Startup
22,Bachelors,Tier 3,6.55,2,4,5,3,1.35,0,0,22.5,0,5.66,437,Startup
25,Bachelors,Tier 1,7.19,0,4,2,3,0.65,1,0,17.5,1,8.76,475,Startup
22,Masters,Tier 3,9.33,1,3,5,2,0.8,0,0,19.0,0,3.59,676,Startup
21,Bachelors,Tier 1,9.17,1,3,5,1,2.6,0,0,17.5,1,6.96,752,Startup
22,Bachelors,Tier 3,6.77,1,3,4,0,0.21,0,0,14.0,1,7.37,314,Startup
23,Masters,Tier 1,7.24,0,5,5,0,1.23,0,1,20.0,1,5.18,683,MNC
21,Masters,Tier 2,7.33,0,2,3,1,2.44,2,0,13.5,1,4.02,462,Startup
27,Bachelors,Tier 1,8.16,1,1,2,0,2.67,0,0,6.0,1,5.27,510,MNC
26,PhD,Tier 2,6.24,1,3,5,0,0.91,0,0,16.0,1,6.66,209,Startup
25,Bachelors,Tier 1,7.2,2,3,5,1,3.21,0,0,17.5,1,7.81,457,MNC
34,Bachelors,Tier 1,6.73,1,5,4,1,2.47,0,1,19.5,1,7.31,580,Startup
21,Masters,Tier 2,7.03,1,1,5,0,1.75,1,0,13.0,0,7.19,242,Startup
27,Masters,Tier 2,7.74,3,6,2,1,2.67,1,1,18.5,1,3.59,507,Startup
21,Masters,Tier 2,7.89,1,2,4,1,0.04,1,0,14.5,0,9.32,425,Startup
32,Bachelors,Tier 1,7.41,2,2,2,1,1.46,0,0,9.5,0,4.02,590,Startup
28,Masters,Tier 2,7.9,0,2,5,0,0.98,0,0,14.0,0,4.55,357,Startup
29,Bachelors,Tier 2,9.06,3,2,1,0,2.95,0,0,6.0,0,8.36,626,Startup
33,Bachelors,Tier 1,8.71,1,2,4,2,0.07,0,1,15.0,1,5.81,429,MNC
26,Masters,Tier 3,7.3,2,7,1,1,0.4,0,0,17.5,1,6.07,644,Mid-size
33,Masters,Tier 2,8.13,3,5,1,1,1.84,0,0,13.5,1,3.14,343,Startup
26,Bachelors,Tier 1,8.52,2,2,2,1,0.43,0,0,9.5,1,7.88,363,Mid-size
27,Bachelors,Tier 2,8.14,1,2,2,2,0.76,1,0,12.0,1,7.83,524,Mid-size
28,Masters,Tier 3,6.14,0,2,4,1,0.6,2,0,15.5,1,9.5,513,Mid-size
31,Bachelors,Tier 1,8.01,2,8,2,0,2.08,0,0,20.0,1,6.56,413,MNC
24,Bachelors,Tier 3,8.79,2,1,2,5,2.69,1,0,14.5,0,6.09,332,Startup
21,Masters,Tier 1,6.24,1,3,3,1,3.03,1,0,14.5,1,5.34,557,Startup
26,Bachelors,Tier 2,7.99,2,3,4,1,1.85,2,0,17.5,0,5.23,541,Startup
25,Masters,Tier 3,7.48,1,3,1,2,0.96,1,1,12.0,0,3.97,390,MNC
34,PhD,Tier 2,7.35,0,2,2,1,5.03,0,0,9.5,1,6.97,551,Startup
28,Masters,Tier 3,7.41,1,5,3,1,0.29,0,0,17.5,1,4.68,468,Startup
21,Bachelors,Tier 1,7.32,3,1,5,0,0.15,1,1,13.0,1,4.05,623,Startup
21,Masters,Tier 1,8.62,1,3,1,1,2.66,2,0,11.5,1,9.05,403,Mid-size
29,Bachelors,Tier 3,7.78,1,2,1,3,2.11,1,0,11.5,0,5.75,609,Mid-size
26,Bachelors,Tier 1,9.23,1,3,3,1,0.33,0,0,13.5,0,7.07,427,MNC
24,Bachelors,Tier 2,6.82,1,3,1,2,1.92,0,0,11.0,1,5.89,528,Startup
29,Bachelors,Tier 2,8.42,2,2,1,1,0.72,0,0,7.5,1,7.96,422,MNC
34,Bachelors,Tier 2,8.29,1,1,3,1,2.4,0,0,9.5,1,5.56,517,MNC
28,Bachelors,Tier 2,7.19,2,4,5,1,0.46,0,1,19.5,1,3.74,430,Startup
33,Masters,Tier 3,7.29,0,2,4,0,0.32,0,1,12.0,0,4.89,523,MNC
34,Masters,Tier 2,8.01,1,6,4,0,2.98,1,0,21.0,1,6.9,599,MNC
31,Bachelors,Tier 2,7.57,3,3,2,3,5.27,0,1,14.5,0,7.74,485,Mid-size
22,Bachelors,Tier 2,7.42,1,6,1,0,0.79,2,0,16.0,1,4.08,424,Startup
22,Bachelors,Tier 2,5.89,1,5,5,1,0.05,2,0,23.5,0,8.45,246,Startup
34,Bachelors,Tier 1,7.76,3,2,4,1,1.55,0,0,13.5,0,8.32,341,Startup
29,Bachelors,Tier 3,7.27,1,4,2,1,1.38,0,0,13.5,0,8.68,589,Mid-size
27,Bachelors,Tier 2,7.39,1,1,2,0,3.35,0,1,6.0,0,7.09,460,MNC
29,Bachelors,Tier 1,5.99,0,3,4,1,0.22,1,0,16.5,1,9.2,691,Mid-size
29,Masters,Tier 2,6.52,0,3,3,1,0.81,0,0,13.5,1,9.19,543,Mid-size
26,Bachelors,Tier 2,6.32,1,6,1,1,0.06,1,0,16.5,1,8.59,485,MNC
26,Bachelors,Tier 2,7.19,2,0,4,1,1.91,1,0,10.5,0,5.86,321,MNC
33,Bachelors,Tier 3,7.75,3,5,2,0,2.91,2,0,16.0,0,7.03,412,Mid-size
29,Bachelors,Tier 2,6.97,0,3,3,0,4.66,1,0,13.0,1,3.4,470,MNC
34,Bachelors,Tier 1,8.43,1,2,5,1,0.07,1,0,16.5,1,8.16,458,MNC
28,Bachelors,Tier 3,6.76,2,4,4,0,2.33,1,0,17.0,1,5.5,431,MNC
32,Masters,Tier 3,6.9,1,1,5,0,0.08,1,1,13.0,0,7.23,544,MNC
25,Masters,Tier 3,8.07,0,5,4,0,2.48,0,0,18.0,1,8.97,442,MNC
26,Bachelors,Tier 2,6.99,1,1,3,1,3.71,0,0,9.5,1,5.2,355,Startup
34,Masters,Tier 2,8.25,1,2,1,0,0.21,0,0,6.0,1,6.54,382,MNC
31,Masters,Tier 1,8.74,2,0,3,2,2.98,0,0,9.0,1,3.93,152,MNC
29,Bachelors,Tier 2,8.33,0,3,1,1,0.73,0,0,9.5,1,6.19,335,MNC
23,Bachelors,Tier 3,6.27,1,5,5,2,2.07,2,0,25.0,0,7.39,510,Startup
25,Bachelors,Tier 1,7.83,2,4,2,0,0.15,1,0,13.0,1,7.18,543,MNC
24,Bachelors,Tier 2,8.21,4,3,5,0,1.76,1,0,17.0,1,6.88,519,Mid-size
31,Masters,Tier 1,7.88,1,6,5,3,0.6,0,0,26.5,1,5.27,496,Startup
21,Bachelors,Tier 3,6.36,0,4,4,1,2.22,0,0,17.5,0,5.4,389,Mid-size
34,Bachelors,Tier 2,7.04,0,2,4,1,0.69,0,1,13.5,0,7.46,604,MNC
29,Masters,Tier 1,7.51,1,2,4,0,2.19,1,0,13.0,0,4.23,458,MNC
25,PhD,Tier 3,8.93,1,2,5,2,1.03,0,0,17.0,1,5.94,495,Mid-size
30,Bachelors,Tier 2,7.7,0,4,4,2,0.72,2,0,21.0,0,5.35,383,Mid-size
33,Bachelors,Tier 2,8.38,0,3,4,0,0.2,0,0,14.0,0,7.5,594,Startup
29,Bachelors,Tier 1,7.14,0,2,3,0,2.58,0,0,10.0,1,9.97,375,Mid-size
24,Masters,Tier 2,7.84,1,2,3,2,0.97,0,0,13.0,1,7.55,570,Startup
22,Masters,Tier 1,7.32,3,2,1,0,0.24,0,0,6.0,1,7.24,435,Startup
29,Bachelors,Tier 2,6.61,1,4,2,3,0.77,0,0,16.5,1,5.95,429,Startup
22,Bachelors,Tier 2,5.5,1,7,1,0,1.63,2,0,18.0,0,5.46,408,MNC
28,Masters,Tier 2,7.42,0,6,2,2,0.73,1,1,20.0,1,8.93,683,MNC
34,Bachelors,Tier 3,7.76,1,2,5,2,1.58,0,3,17.0,1,3.11,125,Startup
30,Bachelors,Tier 3,7.18,1,2,3,2,0.47,1,0,14.0,1,8.36,492,Mid-size
32,Bachelors,Tier 1,7.41,1,2,3,2,4.97,0,2,13.0,1,9.68,368,Startup
28,Masters,Tier 1,8.28,0,2,5,0,0.0,1,0,15.0,1,3.77,427,MNC
23,Bachelors,Tier 2,7.06,1,3,4,1,2.53,0,0,15.5,0,3.58,356,Startup
22,Masters,Tier 1,6.68,1,2,5,1,1.28,0,0,15.5,0,3.6,249,Mid-size
25,Bachelors,Tier 3,6.79,1,5,2,0,0.32,0,0,14.0,1,7.33,315,Mid-size
26,Bachelors,Tier 3,8.02,1,1,5,2,0.89,0,0,15.0,0,8.99,311,MNC
31,Masters,Tier 2,7.96,2,3,5,1,0.17,0,1,17.5,1,6.19,454,Startup
28,Bachelors,Tier 3,7.14,1,2,3,0,0.08,1,0,11.0,0,4.28,561,Startup
21,Masters,Tier 1,7.78,3,2,1,0,2.72,1,0,7.0,1,5.72,399,MNC
30,Bachelors,Tier 2,8.0,1,4,1,2,1.17,0,0,13.0,1,4.9,347,Startup
32,Masters,Tier 1,7.66,2,4,2,3,1.16,0,0,16.5,1,7.44,444,MNC
33,Masters,Tier 3,7.0,0,3,4,2,0.2,0,0,17.0,1,7.37,506,MNC
28,Bachelors,Tier 1,7.61,1,0,1,1,4.76,0,0,3.5,1,5.13,433,Startup
22,Masters,Tier 3,8.17,1,2,5,2,0.19,1,0,18.0,1,7.76,505,Mid-size
31,Masters,Tier 3,8.62,1,1,2,2,2.1,0,1,9.0,1,3.41,260,Mid-size
32,Masters,Tier 3,7.45,3,4,3,2,1.3,4,0,21.0,1,3.13,498,Mid-size
26,Bachelors,Tier 3,7.83,2,4,5,3,0.62,1,0,23.5,1,4.61,486,MNC
21,Masters,Tier 2,7.58,1,2,2,1,0.51,0,0,9.5,1,6.84,110,MNC
33,Bachelors,Tier 2,7.38,2,6,3,2,0.8,0,0,21.0,0,9.68,503,MNC
32,Bachelors,Tier 1,6.39,3,4,2,1,5.64,0,1,13.5,0,5.63,568,Startup
33,Masters,Tier 3,6.65,1,1,2,1,3.8,0,0,7.5,1,9.69,475,MNC
31,Bachelors,Tier 2,7.14,4,3,2,0,0.6,1,0,11.0,0,3.34,381,Mid-size
26,Masters,Tier 2,6.62,0,2,1,0,1.16,2,1,8.0,1,5.22,361,Mid-size
30,Masters,Tier 2,8.13,1,4,2,1,0.74,0,0,13.5,1,6.33,368,MNC
28,Bachelors,Tier 2,7.34,0,4,1,0,3.23,0,1,10.0,0,8.67,497,MNC
22,Bachelors,Tier 1,7.45,2,3,2,0,0.26,0,0,10.0,0,6.8,304,MNC
27,Masters,Tier 3,7.41,3,3,4,3,0.73,0,0,18.5,0,7.11,603,Startup
25,Bachelors,Tier 2,7.82,1,5,2,3,0.74,0,0,18.5,1,3.32,366,Startup
24,Bachelors,Tier 2,6.6,1,5,2,0,0.15,0,1,14.0,1,7.92,470,MNC
34,Bachelors,Tier 2,8.06,2,3,5,0,1.01,0,0,16.0,1,8.37,391,MNC
34,Bachelors,Tier 2,7.23,1,2,4,2,1.03,0,0,15.0,0,3.88,414,Mid-size
33,Masters,Tier 2,8.26,2,3,1,1,0.26,0,0,9.5,0,6.77,543,MNC
28,Bachelors,Tier 1,6.39,0,4,5,0,0.03,0,0,18.0,1,7.36,453,Mid-size
23,Bachelors,Tier 1,7.56,0,1,3,1,0.21,0,0,9.5,1,8.99,545,MNC
26,Bachelors,Tier 3,6.85,2,3,3,0,0.64,1,1,13.0,0,6.37,395,Startup
23,Masters,Tier 3,7.47,5,5,3,3,1.86,0,0,20.5,1,5.66,408,Mid-size
21,Bachelors,Tier 2,7.32,0,4,5,0,0.84,1,0,19.0,1,7.12,194,Mid-size
29,Masters,Tier 1,8.84,0,3,5,0,1.1,0,1,16.0,0,8.54,433,Mid-size
33,Masters,Tier 2,7.97,2,1,5,3,2.67,0,1,16.5,0,6.06,240,MNC
22,Masters,Tier 3,7.87,1,2,5,0,4.5,1,0,15.0,0,7.49,392,Startup
28,Bachelors,Tier 1,8.08,1,1,3,0,4.9,0,0,8.0,1,4.49,348,Startup
24,PhD,Tier 3,8.67,1,3,3,0,2.45,0,0,12.0,1,5.29,362,MNC
23,Bachelors,Tier 2,8.36,1,3,1,1,0.56,0,0,9.5,1,5.84,489,Mid-size
23,Bachelors,Tier 1,9.15,1,7,5,0,1.89,1,0,25.0,1,8.94,488,Mid-size
21,Masters,Tier 2,7.29,1,4,4,2,1.05,1,2,20.0,1,8.55,432,MNC
22,Masters,Tier 1,7.68,1,3,2,1,3.24,0,0,11.5,1,7.73,544,MNC
26,Bachelors,Tier 1,6.95,3,1,2,0,2.6,0,0,6.0,0,8.07,463,Startup
24,Bachelors,Tier 1,6.89,2,5,3,0,1.07,2,0,18.0,0,4.66,321,Mid-size
29,Masters,Tier 2,8.43,1,5,2,1,0.25,0,0,15.5,0,7.89,322,Startup
30,Bachelors,Tier 1,7.58,0,1,3,2,0.29,0,1,11.0,0,3.65,617,Mid-size
21,Bachelors,Tier 3,7.67,3,5,5,0,1.06,1,0,21.0,0,4.32,597,Startup
31,Masters,Tier 1,6.59,0,5,3,0,0.6,0,0,16.0,0,5.01,359,Mid-size
28,Masters,Tier 2,6.34,1,3,1,0,1.02,1,1,9.0,1,7.97,286,Startup
29,Masters,Tier 3,8.83,3,6,5,1,0.02,2,0,25.5,1,9.52,220,Startup
26,Bachelors,Tier 2,9.02,2,4,2,1,4.62,0,0,13.5,1,9.06,444,MNC
28,Bachelors,Tier 1,7.68,2,1,5,0,1.87,0,0,12.0,0,7.66,508,MNC
22,Bachelors,Tier 2,8.16,1,0,2,0,0.95,0,0,4.0,1,6.07,278,MNC
33,Masters,Tier 1,8.44,1,3,2,1,1.99,1,0,12.5,0,6.49,732,Mid-size
32,Bachelors,Tier 2,6.42,0,2,4,0,2.81,0,0,12.0,0,8.45,277,Startup
26,Bachelors,Tier 1,7.64,0,3,5,0,0.2,0,0,16.0,1,8.52,504,MNC
24,Masters,Tier 2,7.27,0,1,1,1,0.65,0,0,5.5,1,3.06,499,MNC
30,Bachelors,Tier 1,6.72,2,3,2,1,1.91,0,0,11.5,1,4.44,544,Startup
30,Masters,Tier 2,7.15,3,5,4,1,2.99,1,0,20.5,1,9.08,488,MNC
25,Bachelors,Tier 2,8.28,3,1,1,0,2.62,1,2,5.0,1,6.08,506,MNC
33,Bachelors,Tier 2,7.67,1,2,5,0,1.79,1,0,15.0,1,6.44,524,MNC
