age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
33,Bachelors,Tier 3,6.89,3,2,3,4,0.16,1,0,17.0,1,5.87,370,Mid-size
33,Bachelors,Tier 2,6.23,2,2,5,4,0.29,0,0,20.0,0,5.59,484,MNC
24,Bachelors,Tier 2,6.85,2,6,3,2,1.89,0,0,21.0,1,4.01,740,MNC
33,Bachelors,Tier 2,7.17,1,1,3,2,3.27,1,1,12.0,1,8.71,404,Startup
31,Bachelors,Tier 2,7.23,1,0,1,1,3.52,1,0,4.5,1,4.63,460,Mid-size
34,Bachelors,Tier 3,7.73,3,3,3,1,0.21,2,1,15.5,1,4.31,356,Startup
21,Masters,Tier 3,7.22,0,2,4,0,0.16,0,0,12.0,0,4.53,611,MNC
24,Bachelors,Tier 1,7.28,2,3,5,3,0.83,1,0,21.5,1,7.07,438,Startup
23,Bachelors,Tier 1,6.52,2,6,5,0,3.09,0,0,22.0,1,6.34,366,MNC
28,Bachelors,Tier 3,8.45,0,2,4,0,0.27,1,1,13.0,0,3.71,452,MNC
29,Masters,Tier 1,7.65,3,0,5,0,11.56,0,0,10.0,0,7.91,483,MNC
33,Masters,Tier 2,7.87,0,4,5,1,2.46,1,0,20.5,1,9.99,599,Startup
25,Masters,Tier 3,9.33,2,7,2,2,1.47,1,0,22.0,0,8.68,544,Mid-size
25,Masters,Tier 2,7.75,2,4,4,0,1.27,1,0,17.0,1,6.18,419,Startup
31,Masters,Tier 2,6.65,2,1,1,1,0.03,0,0,5.5,0,3.84,323,Startup
25,Masters,Tier 3,9.5,1,2,3,0,0.76,1,0,11.0,1,3.72,283,Startup
29,Bachelors,Tier 3,8.45,2,3,5,0,0.27,1,0,17.0,1,8.14,517,Mid-size
21,Masters,Tier 1,7.0,0,5,5,2,3.19,0,0,23.0,1,4.64,474,Startup
32,Masters,Tier 2,7.84,0,1,5,0,0.78,1,0,13.0,1,9.2,426,MNC
22,Bachelors,Tier 1,6.58,4,3,4,1,0.71,0,1,15.5,1,5.08,515,Startup
24,Masters,Tier 2,6.42,0,2,2,0,1.75,0,0,8.0,1,6.06,409,MNC
25,Bachelors,Tier 1,9.27,0,1,3,2,1.89,0,0,11.0,1,7.58,489,MNC
24,Masters,Tier 2,6.41,3,4,2,0,0.52,1,0,13.0,1,6.53,640,Mid-size
27,Bachelors,Tier 3,6.21,3,1,3,1,0.01,0,0,9.5,0,9.98,470,MNC
30,Masters,Tier 1,8.37,3,4,4,0,0.64,1,0,17.0,1,8.94,463,Startup
28,Masters,Tier 3,7.77,0,5,4,1,0.21,2,0,21.5,0,7.66,335,MNC
32,Bachelors,Tier 1,7.04,3,2,3,0,0.72,0,0,10.0,1,9.75,320,MNC
31,Masters,Tier 1,7.53,3,7,5,1,3.22,0,0,25.5,1,9.51,679,MNC
34,Masters,Tier 2,6.65,3,3,2,1,0.31,0,0,11.5,1,3.02,379,MNC
33,Masters,Tier 3,7.16,0,10,1,2,0.25,0,0,25.0,1,3.99,571,MNC
27,PhD,Tier 2,6.81,2,3,1,2,0.3,1,0,12.0,1,3.11,554,Startup
31,Bachelors,Tier 1,5.7,0,3,4,1,0.14,0,0,15.5,1,6.65,478,MNC
31,Masters,Tier 3,7.45,1,1,1,1,0.15,0,0,5.5,0,7.46,255,MNC
28,Masters,Tier 1,7.12,1,1,3,4,0.81,0,0,14.0,0,6.73,466,MNC
31,Bachelors,Tier 3,8.19,3,2,1,1,0.12,0,0,7.5,0,7.71,326,MNC
30,Masters,Tier 2,7.21,0,2,2,1,1.11,0,0,9.5,0,3.76,546,Startup
29,Masters,Tier 1,7.37,2,3,5,0,1.21,0,0,16.0,1,6.94,361,Mid-size
32,Masters,Tier 3,8.01,2,3,3,2,2.24,0,0,15.0,0,7.81,419,MNC
23,Bachelors,Tier 2,8.65,1,5,4,1,4.11,1,0,20.5,1,6.25,593,Startup
32,Masters,Tier 1,8.37,1,7,1,0,2.22,0,0,16.0,1,4.53,471,Startup
25,Bachelors,Tier 1,7.13,2,0,5,1,3.13,1,0,12.5,1,8.34,710,MNC
23,Bachelors,Tier 1,7.12,1,4,4,2,7.0,0,1,19.0,1,6.76,305,MNC
27,Bachelors,Tier 2,9.08,0,4,3,3,0.37,0,0,18.5,1,9.19,491,Startup
21,Bachelors,Tier 3,8.4,1,4,2,2,0.21,0,1,15.0,1,8.95,714,Startup
29,Bachelors,Tier 2,7.9,1,1,2,2,1.91,0,0,9.0,1,8.38,330,MNC
34,Bachelors,Tier 1,6.9,1,3,4,1,1.93,0,0,15.5,0,8.82,440,Mid-size
27,Bachelors,Tier 1,7.48,1,4,5,0,1.17,0,0,18.0,1,6.77,289,MNC
25,Masters,Tier 2,8.51,1,1,4,0,0.27,1,0,11.0,0,9.06,419,Startup
32,Bachelors,Tier 3,7.77,0,5,2,1,0.09,0,0,15.5,1,9.38,413,Startup
29,Masters,Tier 1,7.1,1,1,2,1,0.28,0,1,7.5,1,4.03,512,MNC
31,Bachelors,Tier 1,7.9,3,5,3,0,3.3,0,1,16.0,1,5.49,494,MNC
23,Bachelors,Tier 2,9.2,2,4,5,0,0.01,1,0,19.0,0,5.39,389,Mid-size
21,Bachelors,Tier 1,6.69,4,2,5,0,0.37,0,0,14.0,0,5.79,440,Mid-size
29,Masters,Tier 2,7.98,1,4,5,1,0.14,1,0,20.5,1,4.77,251,MNC
32,Bachelors,Tier 2,7.06,0,5,1,2,1.69,0,0,15.0,1,3.12,548,MNC
27,Bachelors,Tier 1,6.53,1,3,5,2,2.81,0,0,19.0,1,3.12,326,Startup
33,Masters,Tier 2,7.04,0,0,5,1,0.19,1,0,12.5,1,4.27,467,Startup
34,Masters,Tier 3,8.12,3,5,5,1,1.54,0,0,21.5,1,6.93,418,Startup
21,Bachelors,Tier 3,6.93,7,9,3,0,2.37,0,0,24.0,0,6.59,464,Startup
27,Bachelors,Tier 3,7.18,2,4,5,2,0.64,0,1,21.0,1,3.91,343,MNC
32,Bachelors,Tier 2,8.65,2,5,3,1,0.62,0,0,17.5,0,4.35,477,MNC
33,Bachelors,Tier 3,7.54,3,4,3,1,0.13,0,0,15.5,1,7.19,324,Startup
28,Bachelors,Tier 2,7.02,3,1,5,0,0.08,0,0,12.0,0,4.43,301,MNC
28,Masters,Tier 2,7.32,1,1,3,2,2.99,1,0,12.0,1,4.85,313,MNC
23,Bachelors,Tier 1,8.14,3,4,5,0,2.96,0,0,18.0,1,4.61,474,Startup
21,Bachelors,Tier 3,9.38,1,3,3,2,0.84,1,0,16.0,0,7.73,519,Startup
31,Bachelors,Tier 3,6.87,0,4,3,1,0.88,1,0,16.5,1,4.93,527,Mid-size
32,Bachelors,Tier 2,7.15,3,2,5,1,3.33,0,0,15.5,1,4.66,354,MNC
26,Bachelors,Tier 1,6.88,1,1,1,2,4.33,0,0,7.0,1,9.02,593,MNC
28,Bachelors,Tier 3,7.52,1,6,2,1,1.62,0,0,17.5,0,6.04,396,MNC
28,Bachelors,Tier 1,6.73,4,3,5,0,0.9,0,0,16.0,0,6.81,285,Mid-size
28,Bachelors,Tier 1,7.89,2,0,4,1,4.26,0,0,9.5,1,3.75,551,Startup
30,Bachelors,Tier 3,8.21,0,3,4,0,1.15,0,0,14.0,0,4.89,499,Startup
25,PhD,Tier 1,7.74,2,2,2,2,1.54,1,0,12.0,1,8.55,244,Startup
33,Bachelors,Tier 2,8.57,2,4,5,0,1.27,1,0,19.0,1,9.02,426,Startup
26,Masters,Tier 3,5.49,1,5,3,1,6.28,0,0,17.5,1,5.41,308,Startup
25,Bachelors,Tier 3,7.64,1,2,1,4,2.5,0,0,12.0,0,7.92,503,Mid-size
34,Bachelors,Tier 1,8.76,3,2,4,0,1.01,0,0,12.0,1,8.18,509,Startup
31,Bachelors,Tier 3,6.29,0,3,4,0,0.26,1,0,15.0,1,4.71,260,Startup
31,Bachelors,Tier 3,8.39,1,3,1,0,0.71,0,0,8.0,0,5.57,537,Startup
32,Masters,Tier 3,8.6,3,2,5,2,1.32,2,0,19.0,1,6.57,204,Mid-size
31,Bachelors,Tier 2,7.22,0,3,5,1,2.04,0,0,17.5,1,3.43,292,Startup
29,Bachelors,Tier 1,8.21,0,5,4,1,0.91,0,0,19.5,1,3.24,587,MNC
23,Masters,Tier 1,7.61,2,3,4,3,1.73,1,0,19.5,0,3.5,585,MNC
23,Bachelors,Tier 2,8.55,0,2,2,1,0.66,0,0,9.5,1,7.08,340,MNC
30,Bachelors,Tier 2,7.96,1,1,2,3,0.93,0,0,10.5,1,8.16,719,Mid-size
32,Bachelors,Tier 2,7.47,1,6,4,0,1.08,0,0,20.0,0,8.77,520,MNC
32,Bachelors,Tier 3,7.5,1,4,3,2,1.3,1,0,18.0,1,5.47,539,Startup
27,Bachelors,Tier 2,8.52,0,4,2,1,2.09,2,0,15.5,1,8.57,349,Mid-size
32,Bachelors,Tier 2,7.89,1,3,4,0,0.24,0,0,14.0,1,4.74,398,Startup
30,Bachelors,Tier 3,8.47,1,1,2,1,0.42,1,0,8.5,0,4.73,328,Mid-size
29,Bachelors,Tier 3,8.15,3,4,1,2,5.2,4,0,17.0,1,6.99,395,Startup
31,Masters,Tier 3,8.46,3,2,5,1,2.95,1,0,16.5,1,3.63,537,MNC
32,Bachelors,Tier 1,7.39,1,0,2,1,2.85,1,1,6.5,1,3.01,493,MNC
33,Bachelors,Tier 2,7.9,0,6,4,0,6.3,3,0,23.0,1,8.64,435,MNC
29,Bachelors,Tier 2,9.06,3,0,5,3,0.0,0,0,14.5,0,5.68,532,Startup
26,Masters,Tier 3,8.48,3,1,5,0,4.07,0,0,12.0,1,9.76,434,MNC
34,Masters,Tier 1,6.77,2,3,3,0,0.29,1,0,13.0,0,6.83,493,Mid-size
29,PhD,Tier 2,7.12,1,4,5,1,0.12,0,0,19.5,0,9.18,149,Mid-size
29,Masters,Tier 1,7.35,1,3,2,3,3.3,0,0,14.5,0,7.43,668,MNC
31,Bachelors,Tier 2,7.06,2,3,2,1,0.02,1,0,12.5,0,3.72,593,Mid-size
31,Masters,Tier 2,7.0,0,3,2,0,2.37,0,0,10.0,1,3.37,423,MNC
32,Masters,Tier 3,8.59,0,1,4,1,0.4,1,0,12.5,1,3.67,359,Startup
28,Bachelors,Tier 3,8.02,0,0,2,0,2.43,1,1,5.0,0,7.54,520,MNC
24,Bachelors,Tier 2,8.91,1,2,4,0,0.78,2,0,14.0,1,6.85,764,MNC
26,Bachelors,Tier 1,8.08,2,1,1,4,3.01,0,0,10.0,0,8.83,513,Startup
32,Bachelors,Tier 2,8.66,3,3,1,2,0.03,0,0,11.0,0,3.09,296,MNC
24,Bachelors,Tier 2,6.95,0,5,4,0,0.39,0,0,18.0,1,8.12,387,Startup
25,Bachelors,Tier 2,7.73,1,0,3,0,0.26,1,0,7.0,1,4.5,631,Startup
34,Masters,Tier 2,5.85,0,2,4,1,1.06,0,0,13.5,1,5.98,455,MNC
22,Masters,Tier 1,7.02,1,4,1,1,2.65,0,0,11.5,1,3.08,509,Mid-size
23,Bachelors,Tier 2,7.42,2,5,2,0,2.31,1,0,15.0,0,5.9,426,Mid-size
31,Bachelors,Tier 3,7.4,2,1,5,1,0.13,0,0,13.5,0,9.12,313,Startup
27,Masters,Tier 1,7.19,2,2,2,1,0.38,1,0,10.5,0,5.27,463,MNC
30,Bachelors,Tier 2,7.94,3,2,4,0,0.63,0,0,12.0,1,8.31,599,MNC
33,Bachelors,Tier 3,8.03,2,5,4,1,0.21,0,1,19.5,1,8.92,297,Startup
28,Bachelors,Tier 2,7.71,3,0,3,1,3.0,0,0,7.5,0,7.03,182,Mid-size
27,Masters,Tier 3,7.47,3,1,4,1,1.12,0,0,11.5,0,7.94,164,Mid-size
23,Bachelors,Tier 2,6.45,2,3,5,0,0.21,0,0,16.0,1,7.88,442,MNC
28,Bachelors,Tier 1,7.17,0,3,2,0,1.6,1,0,11.0,0,8.96,297,MNC
30,Bachelors,Tier 2,8.1,1,2,4,1,2.76,0,0,13.5,1,6.22,553,Startup
28,Bachelors,Tier 1,7.99,0,5,2,1,2.06,0,0,15.5,1,7.05,585,Startup
21,Masters,Tier 1,7.4,2,1,3,2,3.0,0,1,11.0,0,9.91,390,MNC
21,Bachelors,Tier 2,7.35,4,3,1,0,3.3,0,0,8.0,1,8.49,472,Mid-size
29,Bachelors,Tier 3,7.78,1,4,2,0,3.08,2,2,14.0,1,8.67,631,Startup
25,Bachelors,Tier 1,6.9,0,2,3,0,1.46,0,0,10.0,1,8.38,391,Mid-size
23,Bachelors,Tier 2,8.44,2,0,2,2,1.46,1,0,8.0,1,8.51,644,Startup
25,Bachelors,Tier 3,7.93,2,3,2,0,2.11,3,0,13.0,1,9.32,228,Startup
32,Bachelors,Tier 1,7.68,1,6,1,0,0.9,0,0,14.0,1,9.97,383,MNC
28,Bachelors,Tier 2,8.64,5,4,3,0,0.08,0,0,14.0,1,6.04,441,Startup
27,Masters,Tier 3,7.66,1,5,5,0,0.31,0,0,20.0,1,9.22,544,MNC
33,Bachelors,Tier 3,7.07,1,4,1,1,0.15,1,0,12.5,1,5.82,741,MNC
24,Bachelors,Tier 2,8.78,2,3,2,0,2.05,1,1,11.0,1,4.17,487,Mid-size
24,PhD,Tier 1,7.74,1,6,1,1,1.36,0,0,15.5,1,4.52,290,Startup
27,Bachelors,Tier 2,6.77,1,3,4,3,2.69,0,0,18.5,0,6.0,521,MNC
34,Masters,Tier 2,8.45,1,3,5,0,1.21,0,1,16.0,1,4.08,337,Startup
29,Bachelors,Tier 2,9.19,2,3,4,2,0.96,0,1,17.0,1,7.52,242,MNC
22,Bachelors,Tier 1,7.4,3,0,4,0,1.77,0,0,8.0,1,9.46,356,Startup
28,Bachelors,Tier 2,7.52,3,2,4,0,0.13,0,0,12.0,0,4.13,539,Startup
26,Masters,Tier 1,6.73,2,6,4,4,0.6,0,0,26.0,1,3.42,281,Startup
27,Bachelors,Tier 2,7.1,1,5,4,1,1.79,0,0,19.5,1,5.99,440,MNC
31,Bachelors,Tier 2,7.84,2,1,5,1,0.96,0,1,13.5,1,3.94,437,MNC
30,Bachelors,Tier 2,8.46,2,4,5,1,5.13,1,0,20.5,0,5.87,419,MNC
21,Bachelors,Tier 1,8.18,0,5,2,3,0.83,0,2,18.5,1,4.27,579,MNC
22,Bachelors,Tier 2,8.11,2,2,5,3,2.2,0,1,18.5,1,9.48,475,MNC
23,Bachelors,Tier 2,6.68,2,5,5,2,0.33,0,0,23.0,0,5.55,501,Startup
31,Masters,Tier 2,6.9,0,2,5,2,1.42,0,0,17.0,1,6.94,664,MNC
30,Bachelors,Tier 2,7.81,3,2,5,3,1.9,0,0,18.5,0,5.15,633,Mid-size
24,Bachelors,Tier 2,7.36,0,2,1,1,5.29,0,2,7.5,1,4.9,415,MNC
25,Bachelors,Tier 2,7.18,0,1,2,1,1.94,0,0,7.5,1,6.31,515,MNC
28,Bachelors,Tier 2,6.77,1,6,1,0,0.73,0,0,14.0,1,5.51,374,Mid-size
23,Bachelors,Tier 3,6.42,1,2,4,1,0.41,0,0,13.5,0,9.88,481,Startup
33,Masters,Tier 1,6.66,1,1,5,0,1.64,1,2,13.0,1,4.98,460,MNC
22,Masters,Tier 1,7.28,0,3,5,1,2.15,0,1,17.5,1,3.76,453,Startup
24,Bachelors,Tier 1,7.57,3,3,2,0,6.53,1,0,11.0,1,5.3,562,Startup
26,Masters,Tier 3,7.46,1,2,1,2,2.07,1,1,10.0,1,3.4,406,MNC
31,Masters,Tier 3,6.92,2,1,4,1,0.37,0,0,11.5,1,7.19,340,MNC
33,Bachelors,Tier 2,7.24,1,5,1,1,2.87,2,0,15.5,1,4.09,345,Startup
26,Bachelors,Tier 2,8.49,0,2,1,1,0.43,0,1,7.5,1,4.13,451,Startup
31,Bachelors,Tier 2,7.04,0,2,5,0,1.68,0,0,14.0,0,3.98,667,Startup
33,Bachelors,Tier 3,7.92,4,1,4,1,4.43,0,0,11.5,0,3.22,507,Startup
33,Bachelors,Tier 3,8.47,0,3,1,2,7.41,1,0,12.0,1,6.41,132,MNC
32,Masters,Tier 2,8.24,4,6,4,0,2.2,1,0,21.0,0,4.27,454,MNC
29,Bachelors,Tier 2,7.09,1,3,2,0,0.52,0,1,10.0,1,5.14,419,MNC
29,Masters,Tier 2,9.48,1,7,1,5,0.89,0,0,23.5,1,6.06,383,MNC
24,Bachelors,Tier 2,8.12,1,2,1,1,0.06,0,0,7.5,0,4.06,449,Mid-size
32,Bachelors,Tier 2,8.75,2,6,4,0,0.48,1,0,21.0,0,8.62,632,Startup
30,Masters,Tier 2,7.1,2,0,5,1,0.75,0,0,11.5,1,8.17,337,Startup
24,Bachelors,Tier 2,8.1,3,6,1,1,0.13,0,0,15.5,1,5.36,673,Mid-size
33,Bachelors,Tier 3,8.35,0,3,3,4,1.14,1,0,19.0,0,5.83,454,Startup
24,Masters,Tier 2,6.94,1,3,5,2,0.07,1,0,20.0,1,5.13,538,MNC
33,Bachelors,Tier 3,8.33,0,1,5,0,0.64,0,0,12.0,1,8.6,614,Mid-size
32,Bachelors,Tier 1,7.6,0,4,2,0,0.03,0,0,12.0,0,5.34,239,Startup
25,Bachelors,Tier 2,7.14,1,8,4,1,2.83,0,0,25.5,1,4.93,439,Mid-size
33,Masters,Tier 2,7.97,0,5,3,0,2.44,0,2,16.0,0,9.66,165,Mid-size
32,Bachelors,Tier 3,7.64,0,0,5,1,0.09,1,0,12.5,1,5.11,415,Startup
28,Bachelors,Tier 3,8.11,2,6,2,0,2.02,1,0,17.0,1,8.37,292,MNC
34,Bachelors,Tier 3,8.52,2,3,3,2,0.2,0,0,15.0,1,9.98,552,Startup
34,Masters,Tier 2,7.66,0,6,5,0,0.25,2,0,24.0,1,6.45,727,Mid-size
28,Masters,Tier 3,7.85,3,6,5,0,1.65,2,0,24.0,1,3.04,427,MNC
29,Bachelors,Tier 1,7.88,0,0,4,2,2.78,2,1,13.0,1,7.12,468,MNC
33,Bachelors,Tier 2,7.63,1,4,1,3,0.87,0,0,14.5,0,4.75,419,Mid-size
26,Bachelors,Tier 2,6.85,1,3,4,3,3.69,0,0,18.5,1,8.32,740,Startup
31,Bachelors,Tier 3,7.86,1,0,3,0,1.14,1,0,7.0,1,3.48,409,MNC
23,Masters,Tier 1,7.78,2,7,2,1,1.17,1,0,20.5,1,4.48,542,Startup
25,Masters,Tier 2,8.9,1,5,2,0,0.68,3,1,17.0,1,7.2,735,MNC
30,Bachelors,Tier 3,7.66,2,2,4,1,0.03,0,1,13.5,0,6.43,289,Mid-size
23,Bachelors,Tier 3,6.39,1,1,3,2,2.52,1,0,12.0,1,9.61,573,MNC
33,Bachelors,Tier 1,7.21,0,5,5,1,1.47,0,0,21.5,1,6.28,501,MNC
30,Bachelors,Tier 2,6.98,2,1,2,2,0.55,1,0,10.0,0,5.45,656,Mid-size
22,Bachelors,Tier 3,7.13,0,1,2,0,1.77,0,0,6.0,1,6.52,527,Startup
26,Bachelors,Tier 3,8.23,2,3,4,2,0.99,0,0,17.0,0,5.39,304,MNC
33,Bachelors,Tier 1,8.6,1,6,4,0,0.76,2,0,22.0,0,3.51,436,Startup
23,Masters,Tier 1,6.42,0,3,4,1,1.15,1,0,16.5,1,5.93,429,Mid-size
21,Bachelors,Tier 1,6.08,2,4,1,0,0.25,1,0,11.0,0,5.55,594,Startup
21,Bachelors,Tier 1,7.29,4,1,1,3,0.36,1,1,9.5,1,5.53,364,Startup
34,Bachelors,Tier 3,7.62,1,3,5,1,0.32,2,0,19.5,1,6.56,464,MNC
31,Bachelors,Tier 1,6.03,3,2,3,1,0.35,0,0,11.5,0,6.09,507,Mid-size
23,Bachelors,Tier 1,6.49,3,4,2,1,0.95,1,0,14.5,1,3.6,490,MNC
27,Bachelors,Tier 2,7.46,3,3,4,0,1.27,1,0,15.0,0,7.33,495,Mid-size
27,Bachelors,Tier 2,8.15,0,2,4,0,0.61,0,0,12.0,1,9.34,275,Mid-size
30,PhD,Tier 3,5.64,1,2,2,1,0.66,0,0,9.5,1,9.23,383,Startup
29,Bachelors,Tier 1,7.19,0,4,3,2,4.47,3,1,20.0,1,6.08,495,Mid-size
32,Bachelors,Tier 1,7.59,2,2,1,0,1.92,0,1,6.0,0,9.04,422,MNC
23,Bachelors,Tier 2,6.38,1,2,1,1,0.08,1,0,8.5,1,7.1,431,Startup
33,Bachelors,Tier 2,7.85,0,2,4,0,0.46,0,0,12.0,1,5.62,241,Startup
27,Masters,Tier 1,7.45,1,4,1,0,0.55,0,0,10.0,1,9.69,291,MNC
31,Masters,Tier 1,8.43,0,3,1,4,3.96,0,0,14.0,1,6.44,184,Startup
22,Bachelors,Tier 2,7.72,1,3,4,0,0.1,0,0,14.0,0,9.6,386,MNC
26,Bachelors,Tier 2,7.31,1,7,1,0,2.34,0,0,16.0,1,6.42,572,Startup
23,PhD,Tier 2,8.71,6,10,2,1,0.54,0,0,25.5,1,9.24,315,Mid-size
28,Bachelors,Tier 2,6.78,1,5,1,1,0.04,1,0,14.5,1,8.2,418,Startup
26,Bachelors,Tier 1,7.44,1,3,5,1,2.49,1,0,18.5,0,3.36,439,Startup
24,Bachelors,Tier 2,5.69,2,6,4,0,1.09,0,0,20.0,1,4.55,721,Mid-size
21,Bachelors,Tier 2,7.34,3,4,4,2,1.01,0,0,19.0,0,4.23,586,Startup
24,PhD,Tier 3,7.19,4,5,5,1,0.79,0,0,21.5,1,4.64,329,Mid-size
27,Bachelors,Tier 1,6.83,1,1,4,1,0.15,1,0,12.5,1,3.91,486,MNC
28,Bachelors,Tier 2,8.56,1,3,1,1,2.53,1,0,10.5,0,7.09,510,Startup
27,Masters,Tier 1,8.41,0,3,4,0,0.73,1,0,15.0,1,3.17,592,Startup
22,Bachelors,Tier 1,8.35,0,1,4,1,6.39,1,0,12.5,1,8.75,499,Mid-size
33,Bachelors,Tier 1,6.56,2,3,4,0,1.92,0,0,14.0,1,6.96,270,MNC
26,Masters,Tier 2,8.43,3,3,3,0,2.43,0,0,12.0,1,8.31,543,Mid-size
28,Bachelors,Tier 2,6.99,0,4,5,2,0.12,2,0,23.0,1,3.46,531,MNC
23,Bachelors,Tier 1,6.23,0,1,1,3,1.9,0,0,8.5,1,6.7,534,MNC
27,Masters,Tier 1,6.78,1,2,1,2,1.69,0,0,9.0,1,9.87,346,MNC
34,Bachelors,Tier 3,7.44,2,4,4,1,0.35,1,0,18.5,1,4.03,391,Startup
29,Masters,Tier 2,8.04,1,2,1,4,0.46,1,1,13.0,1,3.87,473,MNC
24,Bachelors,Tier 1,8.33,1,4,5,3,2.4,0,1,22.5,1,7.99,465,MNC
32,Bachelors,Tier 2,6.82,1,5,2,1,1.62,0,0,15.5,1,8.09,459,MNC
33,Bachelors,Tier 2,6.7,4,2,5,0,0.98,1,0,15.0,1,4.59,276,Startup
25,Masters,Tier 1,8.39,3,4,3,0,1.65,1,0,15.0,1,3.79,453,Mid-size
24,Bachelors,Tier 1,7.9,0,3,5,1,0.51,2,0,19.5,1,6.72,477,Startup
26,Masters,Tier 2,7.86,1,7,5,0,2.74,1,0,25.0,1,7.82,605,MNC
31,Bachelors,Tier 3,7.81,1,5,3,0,0.53,1,0,17.0,1,5.89,491,MNC
25,PhD,Tier 1,8.94,2,2,3,1,0.49,0,0,11.5,0,3.06,401,Startup
23,Bachelors,Tier 2,7.5,5,2,2,1,0.1,1,0,10.5,0,7.85,506,Startup
33,Bachelors,Tier 3,6.91,1,2,1,0,0.51,1,0,7.0,1,9.26,457,Startup
33,Masters,Tier 1,8.69,0,10,1,0,0.42,0,1,22.0,0,3.14,505,MNC
28,Bachelors,Tier 3,8.23,1,2,3,1,0.78,1,0,12.5,1,8.6,396,Startup
22,Bachelors,Tier 3,8.45,2,2,3,3,2.53,0,0,14.5,1,8.45,316,Startup
24,Bachelors,Tier 3,6.0,0,0,3,1,0.38,0,0,7.5,1,3.31,385,MNC
23,Bachelors,Tier 2,6.31,1,3,1,0,0.89,0,0,8.0,0,4.64,286,MNC
25,Bachelors,Tier 1,6.64,1,2,4,0,2.43,1,0,13.0,0,4.96,362,MNC
25,Masters,Tier 2,8.62,1,2,1,1,2.72,1,1,8.5,1,4.2,233,MNC
25,Bachelors,Tier 3,8.43,0,3,3,2,1.01,0,0,15.0,0,9.56,533,Startup
28,Bachelors,Tier 1,9.17,0,4,3,1,0.04,2,1,17.5,1,6.66,449,Startup
27,Bachelors,Tier 3,8.13,2,4,1,2,5.37,1,0,14.0,1,4.41,369,Startup
30,Bachelors,Tier 3,7.78,0,5,3,0,2.56,1,0,17.0,1,3.12,452,MNC
31,Bachelors,Tier 1,7.56,2,2,4,1,0.22,1,0,14.5,1,7.31,420,Startup
28,Bachelors,Tier 2,6.89,0,1,5,2,0.76,0,0,15.0,0,6.11,629,Startup
34,Bachelors,Tier 1,9.1,1,5,3,0,0.32,0,0,16.0,1,9.8,447,Mid-size
30,Bachelors,Tier 3,6.53,0,2,3,0,0.02,2,1,12.0,0,4.15,500,Mid-size
23,PhD,Tier 2,6.95,1,3,1,0,1.49,0,1,8.0,0,8.12,463,Startup
30,Bachelors,Tier 3,6.89,2,2,1,0,1.73,0,0,6.0,1,8.51,505,MNC
33,Bachelors,Tier 3,6.92,1,4,4,1,0.13,0,1,17.5,0,4.12,258,MNC
29,Bachelors,Tier 1,6.98,2,4,3,1,0.33,1,1,16.5,1,4.31,638,MNC
30,Bachelors,Tier 1,6.14,0,2,3,2,1.2,0,1,13.0,1,9.8,495,MNC
30,Bachelors,Tier 2,7.72,0,2,1,0,0.83,0,1,6.0,1,8.01,404,Startup
21,Bachelors,Tier 1,8.72,1,5,4,1,0.67,0,1,19.5,1,5.58,610,Startup
30,Masters,Tier 2,6.4,1,2,2,0,1.4,0,0,8.0,1,4.88,307,Mid-size
33,Bachelors,Tier 1,7.88,4,2,4,0,0.87,0,0,12.0,1,5.96,606,Startup
25,Bachelors,Tier 1,7.54,2,2,2,0,0.48,1,0,9.0,1,9.81,329,Startup
31,Bachelors,Tier 3,6.59,1,0,3,0,3.69,1,2,7.0,1,7.27,496,MNC
32,Masters,Tier 2,7.15,2,2,2,1,1.32,2,0,11.5,1,5.56,411,Startup
21,Bachelors,Tier 2,6.96,0,3,2,0,0.61,0,0,10.0,0,8.16,467,MNC
31,Masters,Tier 3,7.57,1,5,1,1,1.65,1,1,14.5,1,3.74,613,MNC
21,Bachelors,Tier 1,8.05,2,1,3,3,3.56,0,0,12.5,1,5.14,396,Startup
28,Bachelors,Tier 1,8.22,3,5,5,2,4.93,0,0,23.0,1,6.72,478,Startup
32,Bachelors,Tier 2,8.58,1,4,1,0,5.53,3,1,13.0,1,3.38,505,Startup
23,Bachelors,Tier 2,7.08,1,7,4,1,2.63,1,0,24.5,1,7.01,463,MNC
28,Bachelors,Tier 2,7.78,3,0,2,1,2.76,3,0,8.5,1,4.13,414,Mid-size
23,Bachelors,Tier 3,7.77,2,1,4,2,0.49,1,0,14.0,1,3.06,486,MNC
34,Bachelors,Tier 1,7.0,1,2,3,1,0.31,1,1,12.5,1,3.56,404,Mid-size
24,Bachelors,Tier 2,7.58,0,2,3,2,4.25,1,0,14.0,0,6.84,405,Mid-size
29,Masters,Tier 2,8.92,1,1,2,1,0.74,2,0,9.5,1,9.49,526,Startup
23,Masters,Tier 2,6.24,2,4,3,0,2.48,0,0,14.0,1,5.51,481,MNC
29,Bachelors,Tier 3,7.43,2,1,1,0,3.68,0,0,4.0,1,9.52,362,MNC
21,Masters,Tier 2,8.74,2,3,2,1,6.37,2,0,13.5,1,3.79,216,Startup
24,Masters,Tier 2,6.76,0,4,5,1,1.03,0,0,19.5,1,4.92,466,Mid-size
