age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
28,Bachelors,Tier 3,7.57,0,3,3,1,0.35,0,0,13.5,0,3.84,326,Mid-size
33,Bachelors,Tier 1,7.46,2,2,3,3,0.52,0,2,14.5,0,5.0,663,Startup
22,Masters,Tier 2,6.67,1,4,1,1,2.09,0,0,11.5,1,9.66,411,MNC
33,Masters,Tier 1,5.8,4,4,2,0,1.49,0,0,12.0,1,3.83,272,MNC
22,Masters,Tier 3,7.42,2,5,4,0,3.77,2,2,20.0,1,4.11,326,Startup
25,PhD,Tier 3,7.47,1,4,3,0,0.44,1,0,15.0,1,6.98,615,Mid-size
31,Bachelors,Tier 2,7.07,0,3,2,1,0.24,3,0,14.5,0,3.18,389,MNC
28,Bachelors,Tier 1,6.46,2,3,4,0,0.77,0,0,14.0,0,9.44,539,Startup
25,Bachelors,Tier 2,6.63,2,3,1,2,3.33,1,0,12.0,1,9.35,477,Mid-size
23,Masters,Tier 2,7.84,1,2,3,0,0.09,1,1,11.0,1,4.81,463,Mid-size
32,Bachelors,Tier 2,8.01,2,4,1,1,0.7,1,0,12.5,1,8.3,423,MNC
22,PhD,Tier 2,7.01,0,5,3,1,0.17,1,0,18.5,1,8.89,239,MNC
30,Masters,Tier 3,7.57,1,4,2,0,0.65,0,0,12.0,0,7.27,443,MNC
26,Bachelors,Tier 1,6.61,0,2,3,0,0.12,1,0,11.0,1,5.54,660,Startup
33,Masters,Tier 2,6.75,3,6,5,0,0.33,0,0,22.0,0,5.32,288,Mid-size
21,Masters,Tier 3,6.85,1,2,1,0,0.71,1,0,7.0,1,6.47,334,MNC
22,Bachelors,Tier 2,7.46,2,3,4,1,0.74,1,0,16.5,1,8.51,561,MNC
34,Bachelors,Tier 3,7.62,3,7,3,0,0.28,1,0,21.0,1,5.65,496,MNC
24,Bachelors,Tier 3,7.99,0,3,3,2,2.71,0,0,15.0,0,4.28,421,Mid-size
30,Bachelors,Tier 3,6.54,2,0,3,1,0.93,0,1,7.5,0,5.43,616,MNC
32,Bachelors,Tier 3,7.78,2,7,1,2,1.23,0,1,19.0,1,9.43,402,Startup
25,Bachelors,Tier 2,6.44,1,1,2,2,0.35,1,0,10.0,1,7.45,659,MNC
32,Masters,Tier 2,7.71,2,1,2,1,0.04,1,0,8.5,0,9.39,504,Startup
28,Bachelors,Tier 2,7.21,0,3,3,0,2.6,0,0,12.0,1,7.64,350,Mid-size
26,Masters,Tier 3,8.24,2,4,2,0,3.51,0,0,12.0,1,7.75,584,Mid-size
30,Bachelors,Tier 3,7.82,4,2,1,1,0.33,0,0,7.5,1,7.76,512,Mid-size
29,Bachelors,Tier 2,5.93,0,1,2,1,0.9,0,0,7.5,1,5.06,590,Startup
30,Masters,Tier 3,8.27,4,2,5,1,0.34,0,0,15.5,0,6.72,317,Mid-size
24,Masters,Tier 1,7.22,2,2,3,1,0.36,1,1,12.5,1,6.4,490,Startup
21,PhD,Tier 1,8.26,1,4,1,1,0.55,0,0,11.5,1,6.62,414,Startup
24,Masters,Tier 1,7.38,2,4,2,2,0.05,1,0,16.0,1,6.25,526,MNC
31,Masters,Tier 2,8.35,2,2,1,1,1.08,0,0,7.5,1,6.39,470,Mid-size
24,Masters,Tier 3,7.82,2,6,3,0,1.29,1,1,19.0,0,9.66,500,Startup
23,Masters,Tier 3,8.31,3,1,3,2,0.12,0,0,11.0,1,7.54,355,Startup
33,Bachelors,Tier 1,7.45,1,2,1,0,4.1,1,0,7.0,0,6.84,453,Mid-size
33,Bachelors,Tier 2,8.2,2,7,2,1,0.73,0,1,19.5,0,5.64,457,Mid-size
26,Bachelors,Tier 1,6.44,2,3,2,1,1.31,1,0,12.5,1,3.6,589,Startup
22,Masters,Tier 1,9.0,1,2,3,1,0.32,1,0,12.5,0,4.68,461,Startup
32,Bachelors,Tier 1,7.96,3,1,1,1,0.39,0,0,5.5,1,4.38,586,Mid-size
25,Bachelors,Tier 3,6.02,1,5,1,1,1.55,1,1,14.5,1,6.95,302,MNC
32,Bachelors,Tier 3,6.63,1,1,1,0,0.16,1,0,5.0,1,5.08,431,MNC
34,Masters,Tier 2,6.85,1,4,2,1,0.61,0,0,13.5,1,6.51,588,MNC
32,Bachelors,Tier 3,7.61,0,5,2,1,1.36,0,1,15.5,1,8.44,581,Mid-size
22,Bachelors,Tier 2,7.41,2,5,3,0,2.64,0,1,16.0,1,8.97,555,Mid-size
25,Bachelors,Tier 3,6.55,0,4,2,2,2.43,0,0,15.0,1,8.88,351,MNC
34,Masters,Tier 2,7.95,2,1,2,1,1.55,1,0,8.5,0,6.98,388,Startup
34,PhD,Tier 2,7.8,2,1,2,1,0.35,1,0,8.5,0,3.93,356,MNC
21,Bachelors,Tier 1,7.64,0,2,4,1,0.67,1,0,14.5,1,4.65,511,MNC
21,Bachelors,Tier 2,6.24,0,5,3,0,0.18,0,0,16.0,1,4.4,562,MNC
33,Bachelors,Tier 1,8.3,3,1,3,0,0.34,0,0,8.0,1,3.89,448,Mid-size
27,Masters,Tier 2,7.92,1,1,3,0,0.41,0,0,8.0,0,8.89,521,MNC
29,Bachelors,Tier 2,7.29,0,6,2,3,3.91,0,0,20.5,1,9.64,422,MNC
21,Bachelors,Tier 3,6.71,1,8,1,0,4.65,0,0,18.0,1,6.54,341,MNC
30,Masters,Tier 3,7.3,1,2,1,1,1.97,1,0,8.5,1,7.62,708,MNC
21,Bachelors,Tier 2,8.22,1,4,2,3,0.9,1,0,17.5,1,4.88,594,MNC
30,Bachelors,Tier 3,8.03,2,1,1,0,2.47,1,0,5.0,1,4.39,586,Startup
22,PhD,Tier 3,8.98,2,2,3,2,2.89,0,1,13.0,0,4.18,528,Startup
32,Masters,Tier 1,7.68,1,2,1,0,0.94,1,0,7.0,1,6.51,418,MNC
31,Bachelors,Tier 2,8.39,1,4,3,0,0.51,0,0,14.0,1,8.27,417,MNC
24,Masters,Tier 1,7.4,0,4,4,1,0.49,2,0,19.5,1,3.5,425,Startup
22,Bachelors,Tier 2,6.95,2,2,1,0,0.05,1,0,7.0,1,6.14,442,Mid-size
29,Bachelors,Tier 1,7.12,2,1,4,0,1.68,0,0,10.0,1,3.31,423,Mid-size
21,Bachelors,Tier 1,7.22,1,3,2,2,0.75,0,1,13.0,1,3.44,529,Mid-size
34,Bachelors,Tier 3,7.94,0,3,4,0,0.21,1,1,15.0,1,9.42,639,Mid-size
23,Bachelors,Tier 1,7.07,2,3,3,0,2.34,0,0,12.0,0,4.54,414,MNC
33,Bachelors,Tier 2,7.02,1,2,4,3,0.16,0,1,16.5,0,9.5,313,Startup
30,Bachelors,Tier 2,7.77,6,5,4,1,0.58,0,0,19.5,1,8.23,502,Mid-size
23,Masters,Tier 2,7.37,3,1,2,2,0.34,0,0,9.0,0,3.25,411,Startup
21,Masters,Tier 2,8.1,1,1,2,2,6.47,1,2,10.0,1,3.28,637,Mid-size
30,PhD,Tier 3,7.79,3,1,1,0,1.18,1,0,5.0,0,4.65,578,Mid-size
34,Bachelors,Tier 2,8.88,1,2,2,0,0.05,0,1,8.0,1,6.3,774,Mid-size
31,Bachelors,Tier 3,8.34,1,2,3,1,1.34,1,1,12.5,1,5.2,432,MNC
25,Bachelors,Tier 2,5.71,1,3,2,2,1.59,1,0,14.0,1,8.38,599,Startup
31,Masters,Tier 1,7.06,3,2,1,0,2.88,1,0,7.0,1,9.56,506,MNC
29,Masters,Tier 1,6.68,2,6,3,1,1.19,0,0,19.5,1,3.11,354,MNC
28,Bachelors,Tier 2,6.42,2,1,4,0,0.23,0,0,10.0,1,9.93,604,MNC
34,Bachelors,Tier 1,6.85,2,5,1,1,0.79,0,0,13.5,1,3.34,739,Startup
28,Masters,Tier 2,7.37,2,4,1,3,0.45,0,1,14.5,1,9.14,501,Startup
31,Bachelors,Tier 1,7.79,2,1,2,1,4.16,1,0,8.5,0,7.38,417,Startup
26,Bachelors,Tier 1,6.51,0,4,1,0,0.2,1,0,11.0,0,5.29,457,Startup
27,Masters,Tier 2,7.57,0,1,4,2,0.98,0,0,13.0,1,7.6,295,MNC
22,Bachelors,Tier 3,8.57,0,4,1,0,0.31,0,0,10.0,1,8.21,396,MNC
27,PhD,Tier 2,7.87,1,3,2,0,1.41,1,0,11.0,1,4.35,386,Mid-size
23,Bachelors,Tier 1,7.73,0,6,5,2,2.51,1,0,26.0,1,8.27,708,Startup
32,Bachelors,Tier 2,7.16,1,3,2,2,1.23,1,0,14.0,1,6.65,455,MNC
23,Masters,Tier 3,7.79,1,0,1,1,0.72,0,0,3.5,1,7.95,664,Startup
34,Bachelors,Tier 2,7.8,2,3,2,0,0.12,1,0,11.0,1,9.48,445,MNC
22,Bachelors,Tier 1,6.89,1,2,5,1,1.17,0,0,15.5,1,5.92,298,Mid-size
25,PhD,Tier 1,8.19,0,1,2,0,1.99,1,1,7.0,1,3.79,409,Mid-size
31,Bachelors,Tier 1,6.77,0,1,4,1,0.53,2,0,13.5,1,6.42,333,MNC
33,Bachelors,Tier 2,7.68,3,4,1,1,0.41,0,1,11.5,1,3.85,438,Mid-size
26,Bachelors,Tier 3,7.13,1,2,2,2,0.33,0,0,11.0,0,7.34,397,MNC
24,Masters,Tier 2,6.03,1,4,4,0,0.77,0,0,16.0,1,3.14,526,MNC
25,Bachelors,Tier 2,7.25,1,4,2,0,1.4,2,1,14.0,1,3.14,584,MNC
27,Bachelors,Tier 1,7.8,1,6,1,0,2.37,0,1,14.0,0,5.65,609,MNC
34,Bachelors,Tier 1,6.35,1,3,3,1,3.65,0,1,13.5,0,9.25,375,Startup
29,Bachelors,Tier 2,7.58,2,4,1,0,1.12,0,0,10.0,1,3.58,531,MNC
26,Masters,Tier 3,5.99,1,1,2,0,0.79,0,2,6.0,1,8.62,398,MNC
31,Bachelors,Tier 3,6.67,3,5,1,0,1.67,1,0,13.0,1,3.71,406,MNC
26,Bachelors,Tier 1,6.52,2,2,2,1,1.16,2,0,11.5,1,9.19,648,MNC
29,PhD,Tier 3,6.26,1,3,2,1,1.25,0,0,11.5,0,3.57,247,Mid-size
26,Bachelors,Tier 1,6.96,0,3,4,0,0.75,0,0,14.0,1,7.9,634,MNC
21,Bachelors,Tier 3,7.92,1,4,3,0,1.99,1,1,15.0,1,6.84,536,MNC
21,Bachelors,Tier 1,8.75,0,1,4,2,0.59,1,0,14.0,1,5.8,195,Startup
31,Bachelors,Tier 3,7.4,1,1,4,1,0.78,0,0,11.5,1,9.12,382,Startup
21,PhD,Tier 3,7.02,1,2,3,2,2.3,0,1,13.0,1,7.93,520,MNC
28,Bachelors,Tier 1,6.99,0,4,1,1,1.23,2,1,13.5,1,8.7,212,MNC
22,Masters,Tier 1,7.11,1,0,4,0,0.35,1,1,9.0,0,9.43,298,MNC
26,Masters,Tier 2,8.03,0,5,5,1,2.86,0,0,21.5,1,5.53,398,Startup
21,Bachelors,Tier 3,7.91,2,4,3,3,0.67,0,0,18.5,1,5.27,452,MNC
27,Masters,Tier 1,8.16,2,4,3,1,0.07,1,0,16.5,1,4.86,638,Mid-size
22,Bachelors,Tier 3,7.49,1,4,2,1,3.18,1,0,14.5,1,6.98,375,Startup
24,Masters,Tier 2,8.36,0,5,4,1,1.53,0,0,19.5,1,9.22,557,Startup
26,Masters,Tier 3,6.29,3,5,1,1,0.55,0,1,13.5,1,5.43,351,Mid-size
28,Bachelors,Tier 3,7.7,1,3,5,0,0.27,0,0,16.0,1,4.52,442,Startup
23,Bachelors,Tier 1,6.42,2,8,1,4,1.12,1,0,25.0,1,6.21,439,MNC
30,Bachelors,Tier 2,8.23,1,4,4,2,0.24,1,0,20.0,1,3.36,421,MNC
31,Bachelors,Tier 2,6.59,1,0,5,0,1.29,0,0,10.0,1,8.25,387,Mid-size
31,Masters,Tier 3,6.96,2,1,3,1,1.06,0,0,9.5,0,3.67,426,MNC
33,Bachelors,Tier 1,7.75,2,3,5,2,1.09,0,0,19.0,1,7.49,625,MNC
30,Bachelors,Tier 2,7.95,2,3,3,1,1.15,0,1,13.5,1,4.78,507,MNC
30,Bachelors,Tier 2,7.82,1,2,3,5,4.5,3,0,20.5,0,8.57,469,Mid-size
26,Bachelors,Tier 2,7.69,2,2,2,0,0.01,1,0,9.0,0,6.67,333,MNC
27,Bachelors,Tier 1,6.04,3,3,5,1,0.89,0,1,17.5,0,4.89,434,MNC
27,Bachelors,Tier 3,7.0,1,3,2,2,3.29,0,0,13.0,1,8.72,350,MNC
24,Bachelors,Tier 2,7.35,2,1,1,1,0.77,0,0,5.5,1,4.79,436,MNC
29,Bachelors,Tier 2,8.87,1,5,2,0,0.85,0,0,14.0,1,7.22,435,MNC
24,Bachelors,Tier 3,7.2,2,4,5,1,0.38,0,0,19.5,1,6.06,477,Startup
22,Bachelors,Tier 3,7.61,2,2,2,1,2.68,0,0,9.5,1,4.83,522,Mid-size
32,Bachelors,Tier 1,7.72,3,3,4,3,1.24,1,0,19.5,1,5.6,385,Startup
21,Bachelors,Tier 3,7.07,1,0,1,1,1.16,0,2,3.5,0,9.14,501,Startup
31,Masters,Tier 3,8.89,0,3,5,1,0.01,0,0,17.5,0,7.57,465,Startup
28,Masters,Tier 3,7.47,2,2,1,3,1.9,1,0,11.5,0,5.84,502,Mid-size
34,Bachelors,Tier 3,7.61,0,1,2,0,3.93,0,0,6.0,1,9.23,615,MNC
29,Masters,Tier 1,5.9,0,2,1,1,0.93,1,0,8.5,1,4.88,609,Startup
23,Bachelors,Tier 1,8.01,0,5,3,0,0.02,1,1,17.0,0,4.91,591,MNC
33,Bachelors,Tier 2,7.04,2,2,4,0,1.78,2,0,14.0,0,7.13,534,MNC
26,Bachelors,Tier 1,6.33,0,4,4,1,3.9,0,0,17.5,1,5.04,484,Mid-size
21,Masters,Tier 2,6.88,1,2,2,2,0.96,0,2,11.0,0,5.13,452,MNC
29,Masters,Tier 3,7.61,4,5,2,3,1.59,1,0,19.5,1,8.43,468,Startup
27,Bachelors,Tier 3,7.74,1,2,4,2,1.15,0,1,15.0,1,4.92,635,Startup
29,PhD,Tier 3,7.44,0,2,5,0,2.21,0,0,14.0,0,5.85,499,MNC
34,Bachelors,Tier 2,7.18,1,4,4,0,1.8,0,0,16.0,1,9.22,419,Mid-size
29,Masters,Tier 3,8.26,0,3,4,4,0.94,0,0,20.0,1,9.05,611,MNC
33,Bachelors,Tier 2,6.29,3,0,2,1,0.05,1,1,6.5,1,8.35,461,Startup
29,Masters,Tier 3,7.08,2,3,4,1,3.9,0,0,15.5,1,8.82,329,MNC
26,PhD,Tier 2,8.48,1,8,2,1,2.33,0,1,21.5,1,5.02,332,MNC
25,PhD,Tier 2,6.94,0,3,1,0,1.23,0,0,8.0,1,6.54,530,Mid-size
32,Bachelors,Tier 2,8.08,0,3,2,1,0.83,1,0,12.5,0,7.89,493,Mid-size
25,PhD,Tier 3,8.29,0,5,5,1,2.13,0,0,21.5,1,7.09,457,Startup
28,Bachelors,Tier 2,7.18,0,2,2,3,1.15,0,1,12.5,1,7.95,398,Mid-size
22,Bachelors,Tier 3,9.06,4,1,3,0,2.0,0,0,8.0,0,5.82,661,Mid-size
22,Bachelors,Tier 3,7.89,0,0,5,1,2.15,0,0,11.5,0,7.52,495,MNC
24,Masters,Tier 1,6.21,1,2,3,0,1.8,0,0,10.0,1,6.2,319,MNC
21,Masters,Tier 1,8.8,2,6,3,1,2.31,0,0,19.5,1,5.23,379,MNC
29,Bachelors,Tier 2,7.64,1,3,3,0,0.2,1,0,13.0,1,5.07,259,Mid-size
32,Bachelors,Tier 1,6.67,1,2,5,0,1.34,0,0,14.0,1,5.94,268,MNC
25,Bachelors,Tier 2,7.53,2,3,4,1,0.92,0,0,15.5,1,4.28,380,Startup
27,Masters,Tier 3,7.49,1,4,3,1,4.85,0,1,15.5,0,5.14,248,Mid-size
21,PhD,Tier 3,6.09,3,4,1,2,0.24,0,0,13.0,1,5.51,342,Startup
27,Bachelors,Tier 1,8.19,1,4,5,2,0.39,0,0,21.0,1,8.58,272,Startup
27,Bachelors,Tier 1,8.31,0,2,3,3,0.08,0,0,14.5,1,3.36,246,MNC
21,Bachelors,Tier 1,7.68,2,8,1,2,4.32,2,0,23.0,1,5.63,475,MNC
32,Bachelors,Tier 2,6.52,1,2,3,0,1.2,0,1,10.0,1,7.66,534,MNC
26,Masters,Tier 2,8.43,1,2,1,1,2.78,0,1,7.5,1,3.33,344,Startup
30,Bachelors,Tier 2,9.66,0,1,1,1,1.13,0,0,5.5,0,4.75,508,MNC
21,Bachelors,Tier 1,7.98,2,4,1,2,0.31,1,0,14.0,1,9.12,494,Startup
29,Bachelors,Tier 1,6.78,1,0,2,2,6.15,0,0,7.0,0,8.16,230,Mid-size
33,Masters,Tier 1,6.86,4,2,1,1,0.01,2,0,9.5,1,7.25,342,MNC
24,Bachelors,Tier 3,7.04,0,3,5,2,0.07,1,0,20.0,0,4.64,410,Startup
23,Bachelors,Tier 3,6.66,2,2,2,0,2.32,1,0,9.0,0,7.24,560,Startup
31,Bachelors,Tier 2,8.26,2,3,5,3,2.43,0,0,20.5,1,4.67,273,MNC
23,Bachelors,Tier 2,6.57,1,4,3,2,0.16,0,0,17.0,0,8.38,514,Startup
25,PhD,Tier 2,8.55,3,1,1,0,0.37,0,0,4.0,1,4.83,505,Startup
27,Bachelors,Tier 3,8.57,0,2,3,0,2.89,0,2,10.0,0,6.66,225,Startup
30,Masters,Tier 2,7.12,1,4,4,1,1.01,0,0,17.5,1,6.39,360,Startup
29,Bachelors,Tier 3,7.45,2,2,2,3,1.47,2,0,14.5,1,5.31,341,MNC
25,Masters,Tier 1,6.05,2,1,5,1,1.6,1,1,14.5,1,9.42,367,MNC
27,Bachelors,Tier 2,7.18,0,7,5,1,0.04,0,0,25.5,0,3.81,591,MNC
27,Bachelors,Tier 2,7.54,2,3,2,0,0.93,1,0,11.0,1,5.44,382,Mid-size
30,Masters,Tier 3,7.99,1,4,5,1,0.59,0,0,19.5,1,5.1,560,Startup
24,Bachelors,Tier 2,8.13,1,1,5,2,0.62,0,0,15.0,1,3.77,681,Mid-size
32,Masters,Tier 2,7.16,4,3,3,0,1.49,0,0,12.0,1,3.46,364,MNC
32,PhD,Tier 2,7.58,2,4,1,1,1.2,0,0,11.5,1,6.26,510,Startup
33,Bachelors,Tier 2,7.37,1,3,4,1,0.97,1,0,16.5,1,8.69,580,Startup
29,Bachelors,Tier 3,7.12,3,1,5,0,0.35,0,0,12.0,1,4.0,406,MNC
22,Bachelors,Tier 2,7.8,2,0,5,2,1.41,0,0,13.0,1,9.03,328,MNC
27,Bachelors,Tier 2,7.33,1,2,4,1,0.02,0,0,13.5,0,3.57,407,Mid-size
33,Masters,Tier 1,8.16,2,0,2,1,0.1,1,0,6.5,0,8.37,503,MNC
30,Bachelors,Tier 1,8.64,2,2,5,1,1.33,1,0,16.5,1,8.26,496,Mid-size
22,Bachelors,Tier 2,8.17,1,3,4,1,0.35,0,1,15.5,1,6.48,461,MNC
29,Bachelors,Tier 1,7.28,3,3,2,2,1.78,1,0,14.0,1,3.36,528,MNC
33,Bachelors,Tier 1,8.12,3,0,2,1,1.96,1,0,6.5,1,7.65,391,Mid-size
23,Masters,Tier 1,6.88,1,3,4,1,0.88,0,0,15.5,1,9.63,546,Startup
25,Bachelors,Tier 3,7.32,2,3,5,1,0.05,0,0,17.5,0,5.12,496,Startup
34,Masters,Tier 1,8.42,1,3,2,0,0.73,1,0,11.0,0,9.37,357,Mid-size
24,Masters,Tier 1,8.09,0,3,2,2,0.25,1,0,14.0,1,7.35,674,Startup
28,Masters,Tier 2,9.17,0,7,2,2,0.72,0,1,21.0,1,8.63,570,Startup
31,Bachelors,Tier 1,8.44,2,1,5,0,0.52,1,0,13.0,0,3.74,355,MNC
21,Bachelors,Tier 1,7.12,1,1,2,1,0.4,1,1,8.5,1,4.34,474,Startup
32,Bachelors,Tier 3,7.95,2,2,1,0,2.16,0,0,6.0,1,5.19,393,Startup
23,Masters,Tier 2,7.75,2,5,4,0,0.17,0,0,18.0,0,3.72,531,MNC
33,Bachelors,Tier 2,6.81,1,7,3,0,0.26,0,1,20.0,1,5.47,494,MNC
23,PhD,Tier 2,8.15,4,0,3,0,0.37,0,0,6.0,1,8.61,450,MNC
23,Masters,Tier 3,8.11,2,4,5,3,0.0,1,0,23.5,1,5.31,457,Startup
26,Bachelors,Tier 1,5.91,1,2,2,1,4.03,0,0,9.5,1,5.01,553,Mid-size
30,Bachelors,Tier 2,7.51,2,4,5,0,0.58,1,0,19.0,1,8.03,443,Startup
21,Bachelors,Tier 3,8.21,2,1,4,1,1.98,1,0,12.5,1,4.59,417,Startup
34,Masters,Tier 3,7.18,3,0,2,1,0.17,2,0,7.5,0,7.31,350,MNC
22,Bachelors,Tier 2,6.99,1,1,4,1,2.85,3,0,14.5,1,4.43,228,Mid-size
33,Bachelors,Tier 1,6.31,0,2,3,1,0.62,0,1,11.5,1,9.52,550,MNC
25,Bachelors,Tier 1,7.03,0,2,5,2,1.33,2,0,19.0,0,8.02,613,Startup
31,Masters,Tier 3,7.11,3,3,2,2,0.21,0,0,13.0,1,8.38,485,MNC
22,Bachelors,Tier 2,6.95,3,2,5,1,1.73,0,1,15.5,0,4.86,191,MNC
24,Bachelors,Tier 3,5.9,2,3,4,1,1.38,0,0,15.5,1,6.74,469,MNC
33,Bachelors,Tier 1,6.94,0,3,5,2,4.58,0,0,19.0,1,4.55,457,MNC
30,Masters,Tier 2,7.65,2,2,5,0,1.25,1,0,15.0,0,5.55,615,Mid-size
27,Bachelors,Tier 3,7.58,2,4,4,2,0.8,1,0,20.0,0,6.16,333,Startup
23,Bachelors,Tier 1,8.19,1,1,1,3,0.43,0,1,8.5,0,9.55,519,MNC
24,Bachelors,Tier 2,7.93,2,1,4,1,1.42,0,0,11.5,1,4.42,476,Startup
30,Bachelors,Tier 1,8.09,7,1,4,0,1.61,0,0,10.0,1,8.51,418,MNC
22,Bachelors,Tier 1,7.5,1,0,3,0,1.7,1,0,7.0,1,7.36,474,MNC
30,Bachelors,Tier 2,6.32,0,3,5,4,1.66,0,0,22.0,1,3.89,454,Startup
23,Bachelors,Tier 1,9.23,1,5,4,2,0.01,2,0,23.0,1,5.73,350,Startup
24,Bachelors,Tier 2,7.66,2,3,5,1,0.42,1,0,18.5,0,9.65,469,Mid-size
21,Masters,Tier 1,8.13,2,3,2,1,4.58,1,0,12.5,1,3.82,507,MNC
22,Masters,Tier 1,6.21,0,1,5,2,0.73,1,0,16.0,1,4.68,699,Startup
23,Bachelors,Tier 3,8.53,1,7,2,1,0.29,0,0,19.5,0,6.84,485,Mid-size
28,Bachelors,Tier 2,7.72,1,6,3,2,1.08,0,1,21.0,1,8.43,253,Startup
24,Bachelors,Tier 3,5.76,3,3,1,0,0.34,2,0,10.0,1,3.01,374,Startup
21,Bachelors,Tier 2,6.58,0,2,5,0,1.18,0,0,14.0,0,4.3,462,Mid-size
27,Masters,Tier 3,6.9,1,7,5,0,0.05,1,0,25.0,0,6.59,259,Startup
34,Masters,Tier 1,7.07,0,4,3,1,0.04,0,0,15.5,1,8.35,336,Startup
33,Bachelors,Tier 1,6.83,3,2,2,0,2.22,0,0,8.0,1,9.92,667,MNC
33,Bachelors,Tier 2,7.81,2,5,5,0,1.11,1,1,21.0,1,3.13,344,Mid-size
34,Bachelors,Tier 2,7.61,2,0,3,1,0.16,0,0,7.5,1,7.5,315,Mid-size
34,Masters,Tier 1,7.96,0,4,3,0,0.6,0,0,14.0,0,9.1,420,Startup
22,Bachelors,Tier 2,7.9,0,0,4,2,0.26,0,0,11.0,1,3.08,462,Startup
29,PhD,Tier 1,6.76,1,1,1,0,2.63,0,0,4.0,1,5.44,321,Startup
22,Bachelors,Tier 2,7.21,1,4,2,0,1.21,1,1,13.0,1,7.83,738,MNC
29,Bachelors,Tier 2,7.51,4,6,3,1,1.64,1,0,20.5,1,9.91,545,Startup
27,Masters,Tier 3,8.3,0,3,3,0,0.06,0,1,12.0,1,5.88,552,MNC
33,Masters,Tier 1,6.71,1,4,5,1,1.4,0,0,19.5,1,4.62,364,MNC
30,Bachelors,Tier 3,8.22,1,3,5,1,2.9,0,1,17.5,1,3.49,466,Startup
23,Bachelors,Tier 3,9.01,0,1,3,1,0.9,1,0,10.5,1,6.59,538,Startup
31,Masters,Tier 3,8.48,1,2,3,1,3.6,1,0,12.5,1,10.0,355,Mid-size
22,Masters,Tier 3,6.79,0,3,4,0,2.5,0,0,14.0,1,6.15,549,Mid-size
34,Bachelors,Tier 1,7.2,0,4,2,0,0.25,1,0,13.0,1,7.89,385,Mid-size
21,Masters,Tier 1,8.5,0,3,1,1,2.49,1,0,10.5,0,5.08,623,Mid-size
28,Masters,Tier 2,8.26,0,4,4,1,1.51,1,0,18.5,1,9.98,375,Mid-size
25,Masters,Tier 3,8.06,0,2,1,0,2.01,0,0,6.0,1,4.4,333,MNC
31,Bachelors,Tier 3,7.97,0,2,1,1,0.59,0,0,7.5,1,5.38,404,Mid-size
21,Bachelors,Tier 1,8.02,1,2,1,1,2.52,1,0,8.5,1,9.34,323,MNC
28,Bachelors,Tier 1,5.79,2,1,2,2,0.4,1,0,10.0,1,3.01,652,Startup
24,Bachelors,Tier 3,6.54,1,3,4,2,3.58,0,0,17.0,1,3.56,550,Startup
31,Masters,Tier 3,6.25,2,1,2,2,4.41,1,0,10.0,1,7.07,507,MNC
21,Masters,Tier 2,6.61,4,2,3,2,0.17,1,0,14.0,1,4.11,367,Startup
27,Bachelors,Tier 3,8.26,2,6,5,2,0.16,0,0,25.0,0,7.72,442,Startup
28,Masters,Tier 1,7.45,2,4,2,0,2.04,0,0,12.0,1,7.42,588,Startup
29,Bachelors,Tier 1,6.82,3,2,5,1,1.23,2,0,17.5,1,6.63,181,Mid-size
31,Bachelors,Tier 2,7.23,0,5,2,1,0.35,1,1,16.5,1,5.32,523,Startup
23,Bachelors,Tier 1,7.05,1,0,3,3,0.37,0,0,10.5,0,9.71,399,Startup
27,Bachelors,Tier 2,8.15,5,5,2,2,3.8,0,2,17.0,1,8.56,289,Startup
28,Masters,Tier 2,8.07,1,3,5,0,0.67,0,0,16.0,0,5.12,438,Startup
28,Bachelors,Tier 2,6.53,4,2,1,2,0.47,1,0,10.0,1,3.4,609,MNC
26,Bachelors,Tier 3,7.43,2,2,2,2,1.47,1,0,12.0,1,6.9,524,Startup
28,Bachelors,Tier 1,6.02,1,1,5,1,1.58,0,0,13.5,0,9.27,586,Startup
25,Bachelors,Tier 2,7.73,3,3,2,0,1.76,1,0,11.0,0,9.33,580,MNC
21,Bachelors,Tier 3,6.49,3,4,3,0,0.66,1,0,15.0,1,9.44,321,Mid-size
32,Masters,Tier 1,7.73,3,1,3,1,0.0,1,0,10.5,1,8.7,467,Mid-size
28,Bachelors,Tier 2,5.58,2,2,1,4,4.25,2,0,14.0,1,5.52,348,MNC
28,Masters,Tier 2,7.7,1,3,2,1,1.65,0,0,11.5,1,7.64,520,Mid-size
23,PhD,Tier 1,8.33,1,1,4,4,0.6,1,0,17.0,1,3.13,423,MNC
28,Masters,Tier 3,8.57,2,2,1,1,3.04,1,0,8.5,1,5.19,687,Startup
21,Bachelors,Tier 3,7.62,4,2,3,0,1.86,0,0,10.0,1,5.75,174,MNC
30,Bachelors,Tier 1,7.54,2,3,4,0,1.02,1,1,15.0,0,3.73,387,Mid-size
31,Bachelors,Tier 1,7.26,1,4,3,0,1.94,2,0,16.0,1,3.85,623,Startup
31,Masters,Tier 3,7.43,1,2,3,3,1.09,1,0,15.5,0,7.85,391,Startup
34,Bachelors,Tier 2,6.6,1,3,5,0,2.05,0,0,16.0,1,8.06,451,MNC
