age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
26,Masters,Tier 2,5.76,2,1,3,0,0.89,1,0,9.0,0,5.46,487,MNC
23,Masters,Tier 1,8.04,3,2,1,0,0.44,2,1,8.0,1,6.85,818,MNC
21,Bachelors,Tier 3,8.52,1,4,5,1,2.06,0,0,19.5,0,3.99,296,Startup
22,Bachelors,Tier 1,7.89,2,5,1,1,1.84,1,0,14.5,1,4.25,353,Startup
26,Bachelors,Tier 3,8.33,1,5,5,3,3.17,2,0,26.5,0,7.88,437,Startup
22,Bachelors,Tier 1,7.88,1,3,5,0,0.32,1,0,17.0,1,8.1,747,MNC
24,Masters,Tier 2,8.49,0,6,2,2,0.9,1,1,20.0,1,7.53,614,Mid-size
23,Bachelors,Tier 2,7.16,0,2,3,0,1.68,1,0,11.0,0,4.96,536,Startup
29,Bachelors,Tier 2,5.87,4,1,4,1,0.72,1,0,12.5,0,5.91,349,Mid-size
30,Masters,Tier 1,8.98,1,4,5,3,0.61,0,0,22.5,0,8.59,714,MNC
26,Bachelors,Tier 3,6.87,1,7,4,0,1.14,0,0,22.0,1,5.7,406,Startup
31,Bachelors,Tier 2,8.11,1,6,3,0,0.21,0,0,18.0,1,4.68,156,MNC
30,Bachelors,Tier 2,6.14,2,3,1,1,1.33,2,0,11.5,0,3.78,585,Mid-size
30,Masters,Tier 3,6.28,1,3,3,0,0.76,0,0,12.0,1,3.36,694,Mid-size
34,Bachelors,Tier 2,6.61,2,3,1,0,1.7,0,0,8.0,1,7.95,474,Startup
30,Bachelors,Tier 2,6.76,3,2,3,1,0.77,0,0,11.5,1,3.71,535,MNC
29,Bachelors,Tier 2,6.86,2,1,1,2,2.12,2,0,9.0,0,9.85,496,Mid-size
26,Masters,Tier 2,8.36,2,4,5,2,1.35,0,0,21.0,1,3.25,466,MNC
26,Masters,Tier 3,9.09,0,2,4,1,1.01,0,0,13.5,0,3.8,287,Mid-size
33,Bachelors,Tier 1,7.96,1,1,3,3,2.28,0,0,12.5,0,4.6,484,MNC
34,Masters,Tier 2,7.89,1,2,2,1,0.51,1,1,10.5,1,6.15,254,Mid-size
23,Bachelors,Tier 2,7.42,1,2,2,0,0.19,0,0,8.0,0,4.55,456,Startup
27,Bachelors,Tier 2,6.49,1,3,2,0,3.34,1,0,11.0,1,9.66,544,MNC
29,Bachelors,Tier 1,8.11,0,4,1,2,2.18,2,0,15.0,0,6.98,529,MNC
32,PhD,Tier 3,8.91,1,2,2,2,0.6,1,0,12.0,1,5.43,400,Startup
29,Bachelors,Tier 3,8.06,0,4,1,0,3.61,1,0,11.0,1,9.17,409,Mid-size
31,Bachelors,Tier 3,8.59,5,4,4,1,4.6,1,1,18.5,1,9.19,496,MNC
25,Bachelors,Tier 2,7.26,5,3,5,1,2.24,2,0,19.5,1,6.81,501,Startup
23,Masters,Tier 2,7.39,1,1,2,0,0.68,1,0,7.0,1,3.91,434,Mid-size
23,Bachelors,Tier 1,7.66,2,1,2,0,3.94,0,0,6.0,1,9.83,339,Startup
28,Bachelors,Tier 2,7.9,3,1,4,1,1.94,1,1,12.5,1,7.12,440,MNC
33,Bachelors,Tier 2,8.05,2,0,5,2,1.13,0,0,13.0,0,6.38,527,MNC
24,Bachelors,Tier 2,7.43,2,3,2,0,0.37,0,0,10.0,1,5.87,563,MNC
23,Bachelors,Tier 2,8.18,1,0,2,3,0.21,0,0,8.5,1,4.28,450,Mid-size
34,Masters,Tier 2,7.2,3,2,3,0,1.45,0,0,10.0,1,4.85,394,Mid-size
22,Bachelors,Tier 2,8.87,3,4,1,3,0.48,1,0,15.5,1,4.03,361,MNC
27,Bachelors,Tier 3,7.65,4,6,1,1,0.17,0,0,15.5,1,3.73,661,MNC
31,Masters,Tier 2,8.01,1,2,2,0,4.51,0,0,8.0,1,7.8,387,MNC
23,PhD,Tier 2,8.42,3,6,3,2,0.57,1,0,22.0,1,6.74,476,Mid-size
32,Bachelors,Tier 3,6.62,1,5,3,0,0.32,0,0,16.0,1,5.77,521,MNC
30,Bachelors,Tier 2,7.9,1,1,4,1,0.47,0,0,11.5,1,6.45,615,MNC
32,Masters,Tier 1,8.14,1,0,5,1,1.47,1,0,12.5,1,3.97,568,MNC
34,Bachelors,Tier 1,7.14,2,2,3,1,0.87,1,0,12.5,1,5.69,475,MNC
24,Bachelors,Tier 2,7.02,0,1,3,1,0.12,0,0,9.5,1,4.37,397,Startup
22,Bachelors,Tier 1,6.66,2,4,5,1,0.43,1,0,20.5,1,3.15,259,Mid-size
28,Masters,Tier 2,6.95,1,5,1,0,1.32,0,0,12.0,1,5.76,599,Mid-size
28,Bachelors,Tier 2,7.06,0,2,5,0,2.35,3,0,17.0,1,9.49,534,Startup
30,Bachelors,Tier 2,7.96,5,0,2,3,0.96,0,0,8.5,0,3.39,608,Startup
26,Bachelors,Tier 2,8.07,0,3,1,2,5.49,1,0,12.0,1,3.1,531,Startup
30,Bachelors,Tier 1,8.13,1,3,5,2,4.16,1,0,20.0,1,9.24,392,MNC
29,Bachelors,Tier 2,8.42,2,4,4,1,0.43,0,0,17.5,1,4.99,284,Startup
30,Bachelors,Tier 2,7.83,3,3,3,0,1.29,0,0,12.0,1,3.77,571,Mid-size
31,Bachelors,Tier 3,6.93,1,1,2,2,2.0,0,0,9.0,0,5.74,471,Mid-size
22,Bachelors,Tier 2,7.58,4,7,3,3,1.67,0,1,24.5,1,8.42,553,MNC
31,Bachelors,Tier 2,6.53,3,2,5,1,0.26,1,0,16.5,1,6.14,444,MNC
26,Bachelors,Tier 3,7.15,1,3,4,1,2.07,1,0,16.5,0,4.77,505,MNC
34,Masters,Tier 1,5.59,0,4,3,2,1.51,1,0,18.0,0,6.04,415,MNC
24,Bachelors,Tier 1,6.47,1,2,2,0,1.66,0,1,8.0,0,5.13,348,Startup
30,Masters,Tier 2,8.91,2,1,3,1,0.54,0,0,9.5,1,3.77,291,MNC
21,Bachelors,Tier 3,7.12,1,2,1,1,1.48,0,0,7.5,1,4.43,444,Mid-size
25,Masters,Tier 2,7.23,1,1,5,0,3.73,1,0,13.0,0,5.77,378,MNC
26,Bachelors,Tier 2,8.08,3,2,4,1,0.65,0,0,13.5,1,4.28,447,Startup
31,Masters,Tier 3,7.21,2,4,1,1,1.64,3,0,14.5,1,8.58,456,Mid-size
33,Masters,Tier 2,8.27,2,2,4,3,2.34,1,1,17.5,1,8.08,390,MNC
32,Bachelors,Tier 2,6.73,1,5,1,0,0.53,0,0,12.0,1,3.81,514,Mid-size
29,Bachelors,Tier 2,6.49,1,4,4,2,1.29,1,0,20.0,1,3.28,415,MNC
26,Bachelors,Tier 1,8.11,1,9,1,0,0.55,0,0,20.0,0,8.88,496,Mid-size
23,Bachelors,Tier 2,7.95,1,4,5,0,0.99,0,1,18.0,1,8.68,485,Mid-size
26,Bachelors,Tier 3,7.44,4,0,4,3,5.45,0,0,12.5,1,4.37,486,Startup
21,Masters,Tier 3,5.38,1,1,1,0,1.59,1,1,5.0,0,7.86,357,Startup
22,Bachelors,Tier 2,8.47,1,2,2,0,2.1,0,0,8.0,1,8.46,439,MNC
27,Masters,Tier 1,7.68,0,1,3,0,0.25,1,0,9.0,1,5.61,540,Startup
26,Bachelors,Tier 3,6.68,2,3,1,1,1.59,0,0,9.5,1,5.92,591,Mid-size
24,Bachelors,Tier 3,7.85,0,1,2,1,0.92,1,0,8.5,0,7.2,443,MNC
29,Bachelors,Tier 3,7.43,1,6,1,0,0.9,0,0,14.0,0,7.65,419,Startup
33,Masters,Tier 2,7.5,0,2,1,0,1.46,1,0,7.0,0,8.62,409,MNC
32,Masters,Tier 1,7.22,1,2,2,1,0.08,0,0,9.5,1,9.47,490,MNC
30,Bachelors,Tier 1,6.35,3,6,5,2,0.42,0,0,25.0,0,8.42,464,Startup
29,Bachelors,Tier 3,8.16,2,2,4,1,1.16,1,0,14.5,1,5.48,474,MNC
33,Bachelors,Tier 2,7.59,1,3,3,0,1.11,0,1,12.0,1,8.67,378,MNC
25,Masters,Tier 3,9.02,6,0,2,0,0.04,0,0,4.0,0,9.35,602,MNC
30,Masters,Tier 1,6.65,3,3,4,0,1.31,0,1,14.0,1,3.88,581,Startup
21,Bachelors,Tier 2,6.7,1,4,3,3,0.19,0,1,18.5,0,9.64,563,MNC
31,Masters,Tier 3,8.68,0,1,1,3,2.05,1,0,9.5,0,8.83,178,MNC
21,Bachelors,Tier 3,7.89,0,1,2,1,1.89,1,1,8.5,0,6.2,516,Mid-size
24,Masters,Tier 3,7.1,1,3,3,1,0.06,0,0,13.5,1,8.31,412,MNC
34,Masters,Tier 2,7.82,1,4,3,1,0.32,1,0,16.5,1,7.88,463,Startup
23,Bachelors,Tier 3,6.85,2,6,2,1,0.73,0,0,17.5,1,7.05,257,Startup
24,Bachelors,Tier 1,7.76,3,6,1,1,0.43,0,0,15.5,0,6.8,409,Mid-size
23,Bachelors,Tier 3,7.98,2,3,4,1,1.32,0,0,15.5,1,5.75,455,Startup
25,Masters,Tier 1,5.74,1,9,4,0,1.89,0,0,26.0,1,7.83,408,Mid-size
28,Bachelors,Tier 3,6.58,3,2,4,2,1.68,0,1,15.0,1,6.51,404,Startup
34,Bachelors,Tier 3,7.76,2,1,4,1,0.44,0,1,11.5,1,8.33,484,MNC
25,Bachelors,Tier 3,8.35,1,3,5,0,5.59,0,0,16.0,0,4.34,300,Startup
26,Bachelors,Tier 1,6.82,4,1,4,0,0.19,0,0,10.0,0,4.26,282,Mid-size
33,Bachelors,Tier 3,7.18,2,2,2,1,3.66,0,1,9.5,1,7.01,371,MNC
25,Bachelors,Tier 1,7.94,0,1,5,0,0.48,1,0,13.0,1,9.32,218,Mid-size
23,Masters,Tier 2,8.12,1,2,2,1,0.53,0,0,9.5,0,4.32,151,MNC
32,Bachelors,Tier 1,7.13,2,3,3,1,1.42,0,1,13.5,1,6.82,247,MNC
34,Bachelors,Tier 2,7.2,2,2,3,1,3.12,0,0,11.5,1,3.8,572,Mid-size
28,Masters,Tier 1,7.41,1,5,2,1,1.09,1,0,16.5,0,6.84,400,MNC
22,Masters,Tier 3,7.74,1,1,1,0,0.4,0,0,4.0,0,8.57,288,MNC
29,Bachelors,Tier 1,8.34,2,4,5,1,0.99,1,0,20.5,1,5.79,340,MNC
22,Masters,Tier 1,7.87,0,4,1,0,1.91,2,0,12.0,1,5.12,302,Startup
23,Masters,Tier 2,6.33,2,2,1,0,1.34,1,0,7.0,1,7.05,463,Mid-size
30,Bachelors,Tier 2,6.45,1,1,4,3,0.03,0,0,14.5,1,7.33,833,MNC
33,Bachelors,Tier 3,6.57,2,4,5,2,4.96,1,1,22.0,1,5.73,381,Mid-size
29,Bachelors,Tier 2,6.28,4,1,1,3,0.59,1,1,9.5,0,6.34,521,Mid-size
26,Bachelors,Tier 3,8.09,0,5,1,0,0.56,0,0,12.0,0,3.89,383,Startup
33,Masters,Tier 3,7.66,1,1,2,1,1.47,1,1,8.5,1,6.08,568,Mid-size
22,Masters,Tier 2,8.37,0,2,2,1,2.08,1,0,10.5,1,7.56,635,MNC
22,Bachelors,Tier 3,6.23,2,2,5,0,2.66,1,1,15.0,1,9.18,526,Startup
21,Bachelors,Tier 2,7.13,0,6,3,0,8.44,0,1,18.0,1,7.11,590,Startup
33,Bachelors,Tier 2,6.84,0,4,4,0,1.5,0,1,16.0,1,3.39,472,Mid-size
25,Bachelors,Tier 3,7.91,1,5,4,1,3.26,0,0,19.5,0,3.35,492,Startup
23,Masters,Tier 1,7.67,1,0,1,0,0.98,0,0,2.0,1,9.11,441,MNC
23,Bachelors,Tier 1,9.52,4,1,5,3,0.16,0,0,16.5,0,9.55,421,Mid-size
28,Bachelors,Tier 2,7.32,1,2,5,1,4.2,1,0,16.5,1,5.14,333,MNC
26,Masters,Tier 1,6.48,1,4,4,2,1.04,0,1,19.0,0,5.46,291,Mid-size
31,Bachelors,Tier 1,7.64,1,7,2,0,0.95,0,0,18.0,1,7.77,448,MNC
34,Masters,Tier 1,8.87,2,2,3,0,1.37,0,0,10.0,1,8.48,409,MNC
34,Bachelors,Tier 2,8.04,1,1,4,1,1.38,1,0,12.5,0,4.6,326,Mid-size
24,Bachelors,Tier 2,7.39,0,5,2,0,0.54,1,0,15.0,1,5.36,337,Startup
31,Masters,Tier 1,6.74,1,6,4,1,0.81,0,0,21.5,0,7.75,597,Startup
24,Masters,Tier 2,6.75,1,4,4,1,1.46,1,0,18.5,1,9.76,393,MNC
30,Bachelors,Tier 1,7.49,0,2,4,1,0.97,0,0,13.5,1,9.29,610,MNC
25,Bachelors,Tier 1,7.5,0,4,3,1,0.61,0,0,15.5,1,3.96,576,Mid-size
27,Masters,Tier 1,8.97,2,1,4,2,1.06,0,0,13.0,0,8.52,668,MNC
27,Bachelors,Tier 2,8.74,1,5,2,0,0.17,0,0,14.0,1,5.2,333,MNC
25,PhD,Tier 1,6.92,1,3,5,2,1.47,0,0,19.0,1,3.11,301,MNC
22,Bachelors,Tier 3,7.81,1,6,5,2,0.43,0,0,25.0,1,9.76,197,Startup
29,Bachelors,Tier 2,8.11,0,8,5,0,1.28,0,0,26.0,0,5.81,538,Mid-size
25,Bachelors,Tier 2,7.78,1,4,2,1,0.97,1,0,14.5,1,3.82,467,Mid-size
33,Masters,Tier 1,6.46,5,1,5,1,0.01,0,0,13.5,0,7.2,430,MNC
24,Bachelors,Tier 1,6.44,0,2,1,0,0.13,0,0,6.0,1,6.01,388,MNC
31,PhD,Tier 1,7.29,2,7,5,1,1.06,0,0,25.5,1,5.07,330,Startup
31,Masters,Tier 1,6.95,1,0,4,0,1.47,2,0,10.0,0,3.36,379,MNC
28,Bachelors,Tier 1,6.47,3,2,5,0,0.41,1,0,15.0,1,7.81,701,Mid-size
25,Bachelors,Tier 1,7.78,0,5,2,2,0.38,0,0,17.0,1,3.05,604,Mid-size
28,Bachelors,Tier 2,7.68,0,3,1,0,0.32,0,0,8.0,1,7.05,476,Startup
32,Masters,Tier 3,6.81,2,1,4,2,1.16,1,2,14.0,1,8.56,265,Startup
31,Bachelors,Tier 3,6.86,0,2,4,1,5.54,1,0,14.5,0,6.08,717,MNC
33,Bachelors,Tier 2,7.83,4,0,2,0,1.16,0,0,4.0,1,5.23,456,MNC
32,Bachelors,Tier 1,7.69,0,3,3,0,1.13,1,1,13.0,1,9.98,453,Startup
25,Masters,Tier 2,8.81,2,8,2,0,0.3,1,1,21.0,1,5.18,539,Mid-size
31,Bachelors,Tier 3,6.69,3,4,4,0,1.37,0,0,16.0,1,7.18,375,Startup
23,Bachelors,Tier 3,8.76,2,2,2,0,0.94,0,0,8.0,0,9.09,569,MNC
34,Bachelors,Tier 2,7.6,1,2,1,0,0.33,0,0,6.0,0,3.09,676,Startup
33,Bachelors,Tier 3,8.37,1,5,5,1,4.79,0,0,21.5,1,3.2,366,MNC
22,Bachelors,Tier 2,7.11,1,2,5,1,0.12,0,0,15.5,1,5.1,691,MNC
29,Bachelors,Tier 3,7.86,0,2,5,3,0.37,1,0,19.5,0,7.16,362,MNC
32,Masters,Tier 2,6.47,0,3,5,3,1.72,0,0,20.5,1,6.37,275,MNC
26,Masters,Tier 2,9.19,0,0,4,1,2.16,1,0,10.5,0,7.3,687,Startup
26,Masters,Tier 3,8.88,0,5,5,0,0.86,1,1,21.0,1,3.73,558,Mid-size
33,Masters,Tier 2,7.68,1,1,1,1,0.21,0,1,5.5,1,4.72,394,MNC
33,Masters,Tier 2,7.26,0,1,5,0,0.59,0,0,12.0,1,7.69,605,MNC
24,Masters,Tier 1,7.29,0,4,1,1,1.3,1,0,12.5,0,5.11,641,MNC
22,Masters,Tier 3,8.45,1,1,5,1,1.64,1,0,14.5,1,3.39,551,Mid-size
31,Masters,Tier 3,7.71,2,2,3,1,2.08,0,1,11.5,1,6.43,429,Mid-size
21,Bachelors,Tier 3,8.29,1,3,4,0,0.73,0,0,14.0,0,5.14,458,Mid-size
21,Masters,Tier 2,7.28,0,4,4,0,0.59,0,0,16.0,0,9.09,537,MNC
27,Bachelors,Tier 1,7.44,1,5,3,1,4.55,2,0,19.5,1,7.04,378,Startup
30,Bachelors,Tier 3,6.85,2,2,4,2,1.95,1,0,16.0,0,4.11,500,MNC
29,Bachelors,Tier 1,6.74,2,1,2,1,1.42,0,0,7.5,1,3.48,247,Mid-size
24,PhD,Tier 2,8.3,2,5,5,2,0.35,1,0,24.0,1,5.85,391,MNC
28,Masters,Tier 2,7.51,1,1,1,1,1.06,0,0,5.5,1,8.57,316,MNC
23,Bachelors,Tier 2,7.58,2,7,1,2,0.27,0,0,19.0,1,8.38,442,Mid-size
34,Bachelors,Tier 3,8.57,0,2,4,0,0.99,0,1,12.0,1,9.61,480,MNC
30,Bachelors,Tier 2,8.17,2,3,4,1,1.79,0,0,15.5,0,5.09,332,MNC
21,Masters,Tier 1,7.69,2,2,3,0,4.66,1,0,11.0,0,4.47,432,Startup
25,Bachelors,Tier 2,6.25,4,5,2,1,1.75,0,0,15.5,0,9.42,436,Mid-size
24,Bachelors,Tier 2,6.86,1,4,4,1,0.67,0,0,17.5,1,6.34,368,Startup
29,Bachelors,Tier 2,7.34,2,3,3,2,0.44,0,0,15.0,1,8.78,115,Mid-size
22,Bachelors,Tier 2,7.18,1,2,1,0,0.42,0,0,6.0,1,9.73,355,Mid-size
21,Bachelors,Tier 2,9.39,1,3,2,2,0.15,0,0,13.0,0,5.56,590,Mid-size
23,Bachelors,Tier 1,4.86,4,3,2,0,4.67,0,0,10.0,1,3.84,479,Startup
32,Bachelors,Tier 2,8.63,0,2,3,3,0.41,2,0,16.5,1,8.48,540,MNC
31,Bachelors,Tier 3,6.31,1,1,1,1,0.6,0,0,5.5,1,4.94,294,MNC
33,Bachelors,Tier 2,7.39,1,3,5,1,0.13,3,0,20.5,1,3.04,199,MNC
23,Bachelors,Tier 2,8.91,1,2,5,2,1.34,0,0,17.0,1,7.31,316,Mid-size
25,Bachelors,Tier 2,7.18,1,2,2,1,1.64,1,1,10.5,1,4.54,-14,Mid-size
27,Bachelors,Tier 2,7.42,1,1,2,0,0.12,0,0,6.0,1,4.54,398,Mid-size
29,Masters,Tier 1,6.9,2,2,3,0,0.6,1,1,11.0,1,3.37,508,MNC
25,Bachelors,Tier 2,7.43,3,3,5,0,3.79,0,0,16.0,0,4.36,449,Startup
29,Masters,Tier 1,8.55,2,4,3,0,0.87,1,0,15.0,1,9.36,355,Startup
33,PhD,Tier 2,6.28,2,3,5,1,3.54,1,0,18.5,1,6.41,645,Mid-size
30,Bachelors,Tier 3,5.8,1,4,4,2,0.17,0,1,19.0,1,7.5,405,Mid-size
28,Bachelors,Tier 1,7.32,0,1,3,1,0.0,2,1,11.5,1,8.89,526,Mid-size
33,Masters,Tier 2,8.21,2,3,4,0,0.58,2,0,16.0,1,9.25,286,Mid-size
25,Masters,Tier 3,8.58,1,4,4,1,5.63,0,0,17.5,0,9.9,446,MNC
32,Bachelors,Tier 2,7.94,0,2,5,0,1.53,1,0,15.0,1,3.41,219,MNC
32,Masters,Tier 1,7.57,1,3,2,1,0.8,0,0,11.5,1,6.87,459,Startup
33,Bachelors,Tier 1,8.33,2,1,1,2,0.75,1,0,8.0,1,6.16,223,Startup
22,Bachelors,Tier 2,8.91,2,6,4,1,0.91,0,0,21.5,1,8.97,469,Startup
28,Bachelors,Tier 1,6.83,1,2,2,2,1.88,0,0,11.0,1,8.18,363,MNC
21,Masters,Tier 2,8.19,3,4,1,0,0.34,3,0,13.0,1,5.43,634,Startup
23,Bachelors,Tier 3,7.43,0,0,4,0,0.48,1,0,9.0,0,9.56,361,Startup
30,Bachelors,Tier 3,7.34,3,1,1,1,1.25,0,0,5.5,1,6.6,494,MNC
34,Bachelors,Tier 2,7.21,1,3,3,0,0.01,0,0,12.0,1,5.52,392,Startup
23,PhD,Tier 2,8.18,5,1,4,1,1.9,0,0,11.5,1,5.25,479,MNC
27,Bachelors,Tier 2,5.7,2,1,1,0,4.63,0,0,4.0,1,9.79,602,MNC
30,Bachelors,Tier 2,7.92,1,2,1,0,0.49,0,0,6.0,1,5.13,431,Mid-size
21,Bachelors,Tier 1,7.09,1,4,3,1,0.53,1,0,16.5,1,5.64,319,Mid-size
32,Masters,Tier 2,6.52,3,2,2,2,1.67,1,0,12.0,1,3.72,381,MNC
34,Bachelors,Tier 2,6.69,0,0,2,0,0.26,0,0,4.0,1,3.42,397,MNC
23,Bachelors,Tier 1,8.39,0,4,4,0,0.01,2,0,18.0,0,7.68,520,MNC
32,Bachelors,Tier 2,6.0,2,2,3,0,0.01,2,0,12.0,1,7.44,490,Startup
25,Bachelors,Tier 1,8.34,4,4,1,0,1.43,1,1,11.0,1,6.88,713,Mid-size
32,Bachelors,Tier 3,8.97,2,2,2,2,4.85,1,0,12.0,1,3.05,367,Mid-size
34,PhD,Tier 1,7.86,1,2,5,3,1.06,0,0,18.5,1,3.26,551,Startup
33,Masters,Tier 3,8.76,3,1,3,1,1.06,1,0,10.5,1,5.64,180,Startup
33,Bachelors,Tier 1,7.81,0,3,4,1,0.24,0,0,15.5,1,9.12,466,MNC
34,Bachelors,Tier 2,8.14,0,5,4,0,3.84,0,0,18.0,1,5.96,486,MNC
25,Masters,Tier 3,7.74,3,3,4,1,1.47,1,2,16.5,1,10.0,539,Startup
21,Bachelors,Tier 2,6.4,1,4,4,1,0.72,1,1,18.5,1,7.19,339,Startup
34,Masters,Tier 1,6.36,2,2,3,0,1.84,0,0,10.0,1,6.0,773,MNC
31,Masters,Tier 3,7.16,3,3,2,1,0.98,0,0,11.5,1,8.0,410,Mid-size
31,Bachelors,Tier 2,9.81,0,5,4,2,1.85,1,0,22.0,1,3.12,466,MNC
30,Masters,Tier 2,7.31,3,1,2,0,0.47,1,0,7.0,0,6.37,488,Startup
26,Bachelors,Tier 2,7.71,5,2,3,4,3.79,0,0,16.0,1,3.02,307,MNC
25,Bachelors,Tier 3,8.47,0,2,2,2,2.33,0,1,11.0,1,4.75,563,Startup
22,Bachelors,Tier 1,6.52,1,2,3,0,1.23,0,0,10.0,0,6.59,609,Startup
31,Masters,Tier 2,7.56,1,1,4,2,7.44,0,0,13.0,1,4.46,601,Mid-size
31,Bachelors,Tier 1,7.53,2,4,3,2,0.97,0,0,17.0,0,8.47,586,Startup
34,Bachelors,Tier 1,8.43,2,2,4,3,0.24,0,1,16.5,1,8.83,466,MNC
29,Bachelors,Tier 3,8.17,1,2,4,1,3.72,0,0,13.5,0,8.09,374,Mid-size
29,Bachelors,Tier 2,8.08,0,7,4,0,1.13,0,0,22.0,1,6.83,387,Startup
30,Masters,Tier 2,6.84,5,3,1,0,3.25,0,0,8.0,1,9.39,492,MNC
22,Bachelors,Tier 3,7.09,3,4,1,2,2.22,0,0,13.0,0,6.04,524,Mid-size
31,Masters,Tier 2,9.3,0,1,2,0,0.38,0,0,6.0,1,3.49,284,MNC
26,Bachelors,Tier 3,7.14,2,4,4,0,0.75,0,0,16.0,0,8.6,519,Mid-size
34,Masters,Tier 3,7.65,2,2,2,1,1.58,0,0,9.5,0,8.37,421,Startup
32,Bachelors,Tier 2,7.38,1,1,4,1,2.54,1,0,12.5,1,9.73,363,MNC
23,Bachelors,Tier 3,7.66,2,1,4,0,0.46,0,1,10.0,1,6.68,564,MNC
33,Masters,Tier 1,7.89,4,6,5,2,1.01,0,0,25.0,1,9.93,478,Mid-size
34,Bachelors,Tier 1,6.53,1,0,5,0,1.59,1,0,11.0,1,4.73,536,MNC
31,Bachelors,Tier 3,7.67,1,2,2,1,2.79,1,2,10.5,1,3.68,452,Mid-size
27,Masters,Tier 2,6.98,0,3,5,2,3.06,0,0,19.0,1,6.5,528,MNC
23,Bachelors,Tier 3,8.12,2,3,5,2,0.13,0,0,19.0,1,5.22,447,Startup
33,Masters,Tier 3,6.83,1,3,2,0,0.1,3,0,13.0,1,3.54,440,MNC
27,Masters,Tier 2,8.04,1,4,2,1,2.74,0,0,13.5,1,7.91,484,Mid-size
34,Bachelors,Tier 3,5.95,2,1,4,3,1.38,0,0,14.5,1,9.7,284,MNC
26,Bachelors,Tier 2,7.17,4,0,2,1,0.17,0,0,5.5,1,4.81,613,MNC
22,Masters,Tier 2,7.15,0,3,5,0,3.39,0,0,16.0,1,6.67,540,Mid-size
33,Masters,Tier 3,8.51,2,1,4,3,0.13,0,1,14.5,1,7.82,584,MNC
31,Bachelors,Tier 2,8.59,0,1,3,1,0.23,0,0,9.5,1,3.77,264,MNC
29,Bachelors,Tier 1,7.74,3,2,5,0,5.3,0,0,14.0,1,8.62,383,Startup
32,Bachelors,Tier 2,7.97,2,2,4,1,1.05,0,0,13.5,1,9.18,509,MNC
31,Masters,Tier 2,6.49,3,3,1,2,0.39,1,0,12.0,1,9.25,467,MNC
26,Bachelors,Tier 3,8.47,0,5,3,0,3.97,0,0,16.0,1,5.98,405,Startup
32,Bachelors,Tier 3,6.62,2,6,2,2,1.54,0,0,19.0,0,3.61,499,MNC
33,Bachelors,Tier 2,7.53,1,2,3,1,1.91,0,0,11.5,1,7.17,315,MNC
30,Masters,Tier 3,7.08,0,1,4,1,0.01,0,1,11.5,1,3.94,582,Startup
31,Bachelors,Tier 2,6.98,0,2,5,2,4.25,0,0,17.0,1,9.37,522,Startup
28,Bachelors,Tier 1,8.49,1,4,5,0,0.09,2,0,20.0,0,9.77,441,Mid-size
34,PhD,Tier 2,7.87,1,6,1,1,0.33,1,0,16.5,1,9.16,480,MNC
29,Bachelors,Tier 3,7.59,2,0,5,3,0.66,0,0,14.5,1,6.24,343,Mid-size
33,Bachelors,Tier 1,7.38,1,1,2,1,1.04,1,0,8.5,0,3.26,473,MNC
29,Bachelors,Tier 1,6.61,3,3,2,2,0.21,1,0,14.0,0,7.29,591,MNC
29,Masters,Tier 3,8.56,1,2,4,0,0.17,0,0,12.0,1,3.97,373,Startup
22,Masters,Tier 1,6.78,1,2,3,1,2.73,0,0,11.5,1,9.59,691,Mid-size
34,Masters,Tier 2,7.12,4,4,1,1,0.67,2,0,13.5,1,5.93,520,Mid-size
23,Masters,Tier 2,7.89,0,4,3,0,2.14,1,0,15.0,1,7.66,516,Startup
28,Bachelors,Tier 3,7.02,5,0,4,0,2.55,0,0,8.0,1,7.25,308,Mid-size
27,Bachelors,Tier 1,7.83,0,0,4,4,1.38,0,0,14.0,1,9.21,332,MNC
34,Bachelors,Tier 2,8.63,4,4,2,0,0.37,0,0,12.0,1,6.84,597,Startup
30,Bachelors,Tier 1,7.18,2,3,5,1,1.05,1,0,18.5,1,7.76,583,Mid-size
31,Bachelors,Tier 3,7.44,1,2,5,1,4.47,1,1,16.5,1,9.63,587,Mid-size
27,Masters,Tier 2,9.37,2,6,1,2,3.09,0,0,17.0,1,7.68,195,Startup
23,Masters,Tier 1,8.3,0,3,3,2,8.92,0,0,15.0,1,8.23,424,Startup
31,Bachelors,Tier 2,6.76,1,3,5,0,0.71,0,0,16.0,1,7.79,569,Startup
25,Bachelors,Tier 1,8.0,2,3,5,1,2.57,0,1,17.5,1,8.85,465,Mid-size
29,Masters,Tier 1,7.63,1,0,4,1,3.34,0,0,9.5,1,7.49,480,MNC
27,PhD,Tier 1,6.79,0,0,5,0,1.39,0,0,10.0,1,8.23,326,Mid-size
34,Bachelors,Tier 1,8.76,1,4,2,0,0.01,1,0,13.0,1,3.24,449,Startup
24,Bachelors,Tier 3,6.64,0,1,4,0,0.31,0,0,10.0,0,3.61,244,Mid-size
25,Masters,Tier 2,8.64,0,3,3,2,1.63,0,0,15.0,0,7.33,662,MNC
24,Bachelors,Tier 1,7.7,2,2,5,1,0.72,0,2,15.5,1,9.05,500,Startup
28,Bachelors,Tier 3,7.0,2,1,2,1,0.05,0,0,7.5,1,3.57,407,Startup
