age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
26,Bachelors,Tier 2,7.6,4,4,4,0,6.77,0,0,16.0,1,5.54,657,Mid-size
27,Bachelors,Tier 3,7.1,1,4,1,0,0.42,2,1,12.0,0,7.26,252,Mid-size
32,Masters,Tier 3,7.63,1,6,5,0,0.11,1,1,23.0,1,6.59,319,Mid-size
21,Bachelors,Tier 2,6.9,2,2,3,3,2.3,0,1,14.5,1,4.87,328,Startup
32,Bachelors,Tier 1,6.02,3,4,2,1,0.26,0,0,13.5,1,7.4,347,MNC
30,Bachelors,Tier 2,7.72,2,4,4,0,0.15,0,0,16.0,1,6.92,481,MNC
32,Masters,Tier 1,6.97,1,1,4,0,0.34,1,0,11.0,1,7.45,324,Mid-size
27,Bachelors,Tier 2,6.91,3,4,1,0,4.43,1,0,11.0,1,8.85,560,Startup
31,Masters,Tier 1,7.59,3,1,5,0,1.8,0,0,12.0,0,5.94,404,MNC
34,PhD,Tier 2,6.53,2,2,1,0,1.66,0,0,6.0,1,8.17,623,Startup
22,Bachelors,Tier 2,7.24,1,3,5,0,1.21,0,0,16.0,1,4.19,429,MNC
28,Bachelors,Tier 2,7.52,3,5,1,2,3.86,0,0,15.0,1,5.78,354,Startup
22,Masters,Tier 3,8.29,0,4,2,1,0.82,1,0,14.5,0,6.48,537,MNC
24,Bachelors,Tier 1,7.38,2,4,5,2,2.82,0,0,21.0,1,9.8,700,MNC
31,PhD,Tier 3,7.17,1,4,3,2,1.08,0,0,17.0,0,5.7,433,MNC
27,Masters,Tier 2,7.62,1,3,3,1,0.31,0,1,13.5,1,9.1,388,MNC
26,Masters,Tier 2,7.65,0,4,3,1,0.85,0,0,15.5,0,6.84,391,Startup
31,Bachelors,Tier 3,7.61,4,3,1,0,3.16,0,0,8.0,0,8.87,307,MNC
32,Masters,Tier 2,7.42,1,2,3,0,1.32,0,0,10.0,1,4.94,493,MNC
31,Bachelors,Tier 2,7.12,1,1,3,0,2.58,0,0,8.0,0,6.53,540,Startup
30,Bachelors,Tier 1,6.1,3,2,5,1,0.04,0,0,15.5,0,5.4,289,Mid-size
21,Bachelors,Tier 3,7.16,3,5,4,0,0.74,1,0,19.0,0,8.94,432,Mid-size
28,Bachelors,Tier 2,6.88,2,2,3,4,1.21,0,0,16.0,0,8.62,518,Startup
34,Masters,Tier 3,7.62,3,6,4,0,2.25,0,0,20.0,1,7.04,415,MNC
33,Bachelors,Tier 2,8.61,3,1,4,1,0.16,0,2,11.5,1,8.82,394,MNC
30,Bachelors,Tier 1,7.49,2,2,2,2,2.81,3,0,14.0,1,3.57,237,Mid-size
23,Bachelors,Tier 2,8.21,0,6,3,1,2.87,1,0,20.5,1,4.34,355,Mid-size
28,Masters,Tier 1,7.49,2,0,1,0,1.69,0,0,2.0,1,5.31,232,Startup
21,Bachelors,Tier 2,7.36,0,1,3,0,0.98,0,2,8.0,1,3.41,567,Startup
28,Masters,Tier 2,5.91,2,4,4,3,2.35,1,1,21.5,1,5.81,598,Startup
34,Masters,Tier 3,6.46,1,3,1,1,1.38,0,0,9.5,1,4.42,296,Startup
32,Masters,Tier 3,8.15,2,1,1,4,0.22,1,1,11.0,1,4.31,434,Mid-size
33,Bachelors,Tier 2,7.51,3,2,2,2,2.57,1,0,12.0,1,9.6,368,Mid-size
34,Masters,Tier 3,8.41,2,5,4,2,0.92,1,0,22.0,0,6.12,399,Startup
25,Bachelors,Tier 3,8.89,1,5,3,0,0.96,1,0,17.0,1,8.81,289,Mid-size
27,Masters,Tier 3,8.13,3,5,2,0,0.36,0,0,14.0,0,7.92,447,Startup
33,Masters,Tier 1,6.31,2,2,5,0,2.19,2,0,16.0,1,6.73,453,Mid-size
29,Masters,Tier 1,8.91,2,1,4,0,1.54,1,0,11.0,1,7.94,361,MNC
24,Masters,Tier 2,7.95,4,3,2,0,4.64,0,0,10.0,0,7.4,306,Startup
28,Bachelors,Tier 2,7.52,2,4,2,0,2.85,0,0,12.0,1,3.75,546,Mid-size
31,Masters,Tier 1,9.03,2,4,5,1,0.43,0,0,19.5,1,9.8,589,Mid-size
31,Masters,Tier 2,7.29,2,4,4,0,0.16,0,0,16.0,1,8.84,452,MNC
24,Bachelors,Tier 1,6.64,3,3,1,2,1.32,0,0,11.0,1,7.57,434,Startup
22,Bachelors,Tier 1,8.68,1,7,2,1,0.22,0,1,19.5,1,7.78,472,MNC
27,Bachelors,Tier 1,8.16,2,2,4,1,2.01,0,1,13.5,1,7.39,436,Startup
31,Bachelors,Tier 1,7.62,2,2,3,0,0.11,0,0,10.0,1,8.73,517,Startup
26,Bachelors,Tier 3,8.15,2,1,2,1,4.82,0,0,7.5,1,7.81,653,Startup
32,Bachelors,Tier 3,6.85,0,2,1,0,1.08,0,0,6.0,1,9.59,546,Startup
26,Bachelors,Tier 2,6.42,2,3,2,1,3.76,0,2,11.5,1,5.44,377,Startup
22,Bachelors,Tier 1,7.29,2,3,2,1,3.26,1,0,12.5,1,6.7,486,Startup
21,Bachelors,Tier 1,6.06,2,6,5,1,0.24,0,0,23.5,1,3.33,489,Startup
23,Bachelors,Tier 1,7.73,1,2,4,0,0.78,1,0,13.0,1,8.32,452,MNC
27,Bachelors,Tier 2,6.6,3,3,4,1,11.36,0,0,15.5,1,4.09,378,MNC
34,Bachelors,Tier 2,7.27,3,2,4,0,1.42,0,0,12.0,0,5.57,385,Mid-size
24,Bachelors,Tier 2,7.28,2,2,4,1,3.04,0,1,13.5,1,6.82,341,Startup
31,Bachelors,Tier 2,8.7,2,1,4,3,0.81,0,1,14.5,0,3.55,648,MNC
33,Masters,Tier 2,6.71,0,1,4,0,3.26,3,0,13.0,0,4.54,308,MNC
28,Bachelors,Tier 3,9.65,1,6,2,1,3.47,0,0,17.5,1,4.1,504,Mid-size
23,PhD,Tier 1,7.67,1,0,3,2,2.72,0,0,9.0,1,6.21,580,Mid-size
30,Bachelors,Tier 3,7.31,1,3,1,1,1.46,0,0,9.5,1,8.51,405,Startup
31,Bachelors,Tier 3,8.07,3,1,4,1,2.69,0,0,11.5,1,9.11,486,Startup
23,PhD,Tier 3,7.7,2,4,2,1,1.36,0,0,13.5,0,6.43,293,MNC
34,Bachelors,Tier 2,7.31,3,4,5,1,1.28,0,0,19.5,0,8.53,482,MNC
34,Masters,Tier 1,5.93,1,2,1,0,0.98,0,0,6.0,1,7.39,292,Startup
23,Masters,Tier 2,7.77,1,5,4,0,0.43,1,0,19.0,1,7.53,400,Startup
29,PhD,Tier 1,8.07,1,3,3,3,2.47,0,0,16.5,1,3.01,351,MNC
34,Masters,Tier 1,6.97,0,3,2,0,0.75,0,0,10.0,0,9.68,376,MNC
31,Bachelors,Tier 2,8.49,0,2,5,4,1.65,0,1,20.0,1,7.75,424,Startup
27,Masters,Tier 2,7.92,4,4,2,0,0.35,1,0,13.0,1,6.42,296,Startup
21,Masters,Tier 2,7.67,2,2,3,2,4.63,1,1,14.0,1,3.61,415,MNC
25,Bachelors,Tier 2,9.69,1,3,4,2,1.09,0,0,17.0,1,8.62,343,Mid-size
25,Masters,Tier 2,7.74,1,2,5,2,2.23,0,0,17.0,1,4.01,435,Mid-size
24,Masters,Tier 2,8.22,1,5,3,1,0.16,0,1,17.5,1,7.04,477,MNC
22,Masters,Tier 3,8.94,0,5,1,1,0.69,0,0,13.5,0,8.92,239,Mid-size
24,Bachelors,Tier 2,7.36,1,2,4,1,0.13,0,0,13.5,1,9.29,513,Startup
27,Masters,Tier 1,8.72,2,2,1,3,0.14,0,0,10.5,1,5.98,510,Startup
29,Masters,Tier 2,7.25,0,3,1,2,0.75,0,0,11.0,1,7.06,437,Mid-size
21,Bachelors,Tier 1,8.04,0,3,3,0,0.44,0,0,12.0,1,3.11,408,MNC
27,Bachelors,Tier 2,6.3,2,2,4,3,1.59,0,0,16.5,0,7.71,536,MNC
25,Masters,Tier 2,7.11,2,1,1,1,1.43,0,0,5.5,0,4.92,363,Mid-size
34,Bachelors,Tier 2,6.65,0,1,1,0,1.77,0,0,4.0,1,9.1,561,MNC
24,PhD,Tier 2,7.63,1,4,5,1,0.46,1,0,20.5,0,7.01,462,MNC
32,Bachelors,Tier 2,7.07,2,3,1,2,0.04,3,1,14.0,1,9.77,364,Startup
31,Bachelors,Tier 3,7.55,2,3,4,3,1.28,2,0,20.5,0,9.5,511,Mid-size
27,Bachelors,Tier 1,8.69,1,1,4,2,3.27,0,0,13.0,1,3.06,309,Mid-size
29,Bachelors,Tier 2,6.95,1,3,2,2,2.3,0,0,13.0,1,9.74,633,MNC
32,Masters,Tier 2,7.69,1,2,4,2,3.54,0,0,15.0,1,6.63,600,Mid-size
26,Bachelors,Tier 2,6.36,0,3,5,2,0.69,0,0,19.0,1,9.14,369,MNC
32,PhD,Tier 2,6.79,1,7,1,0,1.73,1,0,17.0,1,3.29,504,Mid-size
29,Masters,Tier 3,7.71,0,5,3,1,0.69,0,0,17.5,1,7.78,232,Mid-size
34,Bachelors,Tier 1,7.39,1,5,1,0,0.21,0,0,12.0,1,8.7,593,MNC
34,Bachelors,Tier 1,6.88,2,5,1,0,0.44,0,0,12.0,1,9.27,359,Startup
34,Bachelors,Tier 2,9.59,0,4,5,1,5.2,0,0,19.5,1,5.08,513,Mid-size
21,Bachelors,Tier 3,7.72,0,4,1,0,4.63,0,0,10.0,0,7.46,525,Mid-size
33,Masters,Tier 2,6.25,0,0,5,1,0.53,0,1,11.5,0,9.08,520,MNC
30,Masters,Tier 3,7.72,1,0,3,0,0.46,1,0,7.0,1,5.82,444,Startup
29,Bachelors,Tier 3,6.33,1,1,1,1,0.77,0,0,5.5,1,7.37,481,MNC
33,Bachelors,Tier 1,8.17,1,3,4,2,0.39,1,0,18.0,1,5.49,486,Startup
34,Bachelors,Tier 1,7.64,3,2,1,2,3.3,1,0,10.0,0,8.95,625,Startup
28,Masters,Tier 2,5.91,0,3,1,0,0.5,1,0,9.0,1,6.62,563,Mid-size
23,Bachelors,Tier 2,6.88,2,2,3,1,1.96,0,0,11.5,1,6.79,497,Mid-size
25,Bachelors,Tier 2,7.55,1,2,5,0,0.58,1,0,15.0,1,8.06,227,Startup
29,Masters,Tier 1,9.64,1,2,1,0,1.43,0,0,6.0,1,8.0,646,Startup
21,Masters,Tier 1,7.34,1,4,2,0,3.56,0,0,12.0,1,3.71,522,Startup
25,Bachelors,Tier 1,6.99,1,1,3,1,0.33,2,1,11.5,1,8.49,597,Startup
34,Masters,Tier 2,7.36,2,2,1,1,1.89,0,0,7.5,0,4.44,544,Mid-size
30,PhD,Tier 1,7.23,0,2,3,0,2.3,0,0,10.0,1,9.41,482,Mid-size
23,Masters,Tier 1,8.85,1,5,5,0,1.04,0,0,20.0,0,4.51,636,Startup
27,Bachelors,Tier 2,9.6,1,2,3,1,2.6,0,1,11.5,1,5.02,498,Startup
29,Masters,Tier 2,7.72,3,3,3,0,5.57,0,0,12.0,0,5.75,374,MNC
22,Bachelors,Tier 2,7.16,2,4,3,1,0.09,0,0,15.5,1,8.09,376,Startup
30,Masters,Tier 1,8.83,3,5,4,1,7.11,0,0,19.5,1,3.08,368,Mid-size
28,Bachelors,Tier 2,7.75,1,5,3,0,8.92,0,0,16.0,1,7.91,682,MNC
22,Masters,Tier 1,7.78,2,2,2,2,4.66,0,0,11.0,1,8.97,397,Startup
30,Masters,Tier 3,5.44,4,1,3,1,0.72,1,0,10.5,1,9.42,192,MNC
29,Bachelors,Tier 3,8.22,0,2,2,0,3.77,0,0,8.0,1,7.97,359,MNC
28,Bachelors,Tier 3,7.77,1,8,5,0,1.55,0,1,26.0,0,4.06,391,Startup
21,Masters,Tier 3,8.36,0,6,2,1,2.53,0,0,17.5,1,4.63,526,Mid-size
23,Bachelors,Tier 1,7.54,4,3,5,0,1.14,1,0,17.0,1,9.31,447,Startup
33,Bachelors,Tier 2,6.86,2,4,4,1,0.69,1,0,18.5,0,3.69,451,Startup
22,Bachelors,Tier 3,7.79,3,2,3,3,0.32,0,0,14.5,1,9.52,602,MNC
34,Bachelors,Tier 2,6.62,2,3,4,2,4.64,2,0,19.0,1,4.84,550,Startup
34,Masters,Tier 1,6.95,2,4,4,0,0.12,0,0,16.0,1,5.22,623,MNC
27,Bachelors,Tier 1,6.12,1,1,5,1,0.4,0,0,13.5,1,6.1,574,MNC
28,Bachelors,Tier 2,8.71,0,3,5,3,0.8,2,0,22.5,1,9.21,488,MNC
26,Bachelors,Tier 2,7.72,1,3,3,1,0.07,1,0,14.5,1,5.77,640,MNC
27,Masters,Tier 3,7.34,2,4,4,1,2.95,1,1,18.5,1,7.47,640,Mid-size
24,Masters,Tier 2,5.73,2,3,4,2,0.92,0,0,17.0,1,8.51,675,MNC
30,Bachelors,Tier 2,6.49,2,4,1,1,0.45,2,1,13.5,1,5.2,417,Startup
34,Bachelors,Tier 1,6.82,1,2,4,0,1.39,0,0,12.0,0,6.28,619,MNC
22,Bachelors,Tier 3,8.27,3,8,5,2,7.54,1,0,30.0,1,5.89,350,MNC
34,Masters,Tier 3,5.82,2,1,2,0,0.23,0,0,6.0,1,3.64,461,MNC
24,Bachelors,Tier 3,6.94,1,2,2,3,3.53,0,0,12.5,1,6.53,513,Startup
34,Bachelors,Tier 2,6.78,0,0,3,1,0.5,1,0,8.5,1,8.92,453,MNC
22,Bachelors,Tier 3,6.66,3,3,1,2,1.33,0,1,11.0,0,5.54,347,Mid-size
30,Bachelors,Tier 2,7.11,4,5,2,0,1.91,1,0,15.0,1,6.88,516,MNC
34,Bachelors,Tier 1,7.12,2,2,3,1,0.64,1,0,12.5,1,8.0,530,Mid-size
29,Masters,Tier 3,7.37,0,2,4,1,3.88,0,0,13.5,0,3.39,418,Startup
33,Masters,Tier 2,7.35,2,0,5,1,2.39,0,0,11.5,1,5.07,429,Startup
27,Masters,Tier 3,7.64,1,4,5,1,2.08,2,1,21.5,1,5.03,405,Startup
34,Masters,Tier 2,8.22,0,1,4,0,0.32,1,0,11.0,1,4.69,464,MNC
21,Bachelors,Tier 3,8.46,2,3,2,3,2.12,1,0,15.5,1,6.66,478,Mid-size
34,Bachelors,Tier 2,7.07,0,5,5,0,0.46,0,0,20.0,0,9.81,343,MNC
29,Bachelors,Tier 2,7.17,0,3,4,1,1.53,1,0,16.5,1,6.94,419,Startup
25,Bachelors,Tier 1,8.07,2,4,1,1,0.36,0,0,11.5,1,3.39,468,Startup
26,Masters,Tier 2,7.98,1,0,2,0,1.88,0,0,4.0,1,6.15,308,Startup
34,Bachelors,Tier 3,6.9,1,2,4,0,3.27,0,0,12.0,1,9.09,495,MNC
26,Bachelors,Tier 2,8.62,2,2,1,0,0.23,1,1,7.0,1,7.39,591,MNC
31,Bachelors,Tier 3,7.17,1,6,2,2,1.94,0,0,19.0,0,9.99,590,Startup
21,Bachelors,Tier 2,6.83,2,3,5,1,1.52,0,0,17.5,1,3.03,478,MNC
30,Masters,Tier 1,8.23,2,2,2,0,0.85,1,0,9.0,1,6.73,356,MNC
29,Bachelors,Tier 1,7.97,2,2,4,1,0.11,0,0,13.5,1,3.57,565,Mid-size
34,Bachelors,Tier 3,7.98,2,0,5,2,2.85,0,0,13.0,1,8.42,441,MNC
29,Masters,Tier 2,7.68,2,3,2,0,1.77,1,0,11.0,1,8.34,429,MNC
29,Bachelors,Tier 3,8.14,3,5,1,1,1.4,1,1,14.5,0,4.32,411,MNC
21,Bachelors,Tier 1,7.47,1,1,2,1,3.02,1,1,8.5,1,8.34,314,MNC
21,Masters,Tier 2,7.61,3,1,5,1,2.12,1,0,14.5,1,7.76,255,Mid-size
26,Bachelors,Tier 3,8.4,1,1,4,1,1.84,0,0,11.5,1,3.38,537,Mid-size
22,Bachelors,Tier 2,8.57,1,4,2,0,1.18,1,0,13.0,1,4.34,345,Startup
29,Masters,Tier 2,7.36,1,0,1,0,0.79,0,0,2.0,1,8.72,531,Mid-size
21,Bachelors,Tier 1,6.96,2,2,3,5,0.4,2,0,19.5,1,5.08,327,MNC
22,Masters,Tier 3,8.81,4,2,5,1,0.21,1,0,16.5,0,3.29,297,MNC
32,Bachelors,Tier 2,7.56,1,2,1,0,3.31,0,0,6.0,1,9.9,519,MNC
21,Masters,Tier 3,7.72,4,4,3,0,0.42,1,0,15.0,1,9.76,483,Mid-size
25,Bachelors,Tier 2,6.37,2,4,2,1,2.0,1,0,14.5,1,4.99,223,Startup
22,Bachelors,Tier 2,8.58,2,5,4,2,8.19,1,0,22.0,1,7.14,434,MNC
27,Masters,Tier 2,8.96,0,2,2,0,0.06,0,0,8.0,1,8.43,516,MNC
21,Bachelors,Tier 1,6.61,4,3,1,1,2.02,1,1,10.5,1,7.97,464,Mid-size
26,Bachelors,Tier 3,6.51,1,6,5,1,3.14,0,0,23.5,1,8.67,254,MNC
32,Masters,Tier 1,6.17,2,0,4,0,0.25,1,0,9.0,1,9.37,313,MNC
25,Bachelors,Tier 3,5.48,2,2,3,0,1.42,0,0,10.0,0,9.54,500,Mid-size
33,Bachelors,Tier 2,7.26,4,3,1,1,1.26,0,1,9.5,1,7.92,335,MNC
22,Bachelors,Tier 3,8.26,1,5,5,0,0.26,0,0,20.0,0,7.4,506,Startup
21,Bachelors,Tier 1,8.76,5,5,3,1,1.18,0,0,17.5,1,5.53,465,Startup
34,PhD,Tier 2,6.78,3,0,2,2,2.21,0,0,7.0,0,6.01,381,MNC
30,Masters,Tier 1,6.74,5,5,3,0,0.38,0,0,16.0,1,4.79,521,Startup
24,Bachelors,Tier 3,6.77,1,3,5,3,0.49,0,0,20.5,1,8.94,298,Startup
25,Bachelors,Tier 1,7.56,1,1,4,1,0.08,1,1,12.5,1,4.24,389,MNC
32,Bachelors,Tier 3,8.5,2,5,2,0,0.96,1,0,15.0,1,8.57,422,MNC
22,Bachelors,Tier 3,7.15,0,7,2,3,1.14,0,0,22.5,0,4.65,596,Startup
32,Bachelors,Tier 2,7.35,4,1,5,1,1.85,1,0,14.5,0,9.32,517,Startup
32,Masters,Tier 3,6.96,1,1,4,1,3.86,1,0,12.5,0,6.01,540,MNC
26,Bachelors,Tier 3,7.07,4,5,1,2,1.06,0,0,15.0,1,5.11,389,Mid-size
32,Bachelors,Tier 1,7.63,2,4,5,0,2.34,0,0,18.0,1,5.34,377,Mid-size
21,Bachelors,Tier 1,8.2,3,1,1,0,3.23,1,0,5.0,1,4.54,382,MNC
26,Bachelors,Tier 1,7.51,2,2,1,2,4.12,1,0,10.0,0,9.3,651,Mid-size
32,Bachelors,Tier 1,7.22,2,3,5,1,1.07,0,0,17.5,0,8.32,303,MNC
33,Bachelors,Tier 1,7.79,1,4,1,2,0.09,0,0,13.0,1,4.21,404,Startup
22,Bachelors,Tier 2,7.93,0,1,1,0,7.26,1,0,5.0,1,5.75,441,MNC
21,Bachelors,Tier 3,7.61,1,5,4,0,1.05,0,1,18.0,1,5.71,633,MNC
21,Bachelors,Tier 1,7.29,1,1,4,0,1.02,1,1,11.0,1,4.6,437,Mid-size
27,Bachelors,Tier 3,7.17,2,4,4,1,0.03,1,0,18.5,0,7.56,403,MNC
22,Bachelors,Tier 3,7.67,1,4,4,1,0.1,0,0,17.5,1,5.03,363,Startup
21,Masters,Tier 1,7.54,3,2,3,1,0.85,0,0,11.5,1,7.52,446,Startup
24,Masters,Tier 1,6.52,0,4,1,0,2.28,0,0,10.0,1,4.65,468,MNC
31,PhD,Tier 2,8.43,1,3,3,0,0.16,0,1,12.0,0,9.48,308,Startup
26,Bachelors,Tier 3,7.19,0,5,3,1,0.24,1,0,18.5,0,6.0,413,MNC
21,Masters,Tier 1,7.19,0,1,2,0,1.09,0,0,6.0,1,3.14,541,MNC
31,Masters,Tier 2,7.52,1,1,2,0,0.16,0,1,6.0,1,4.2,452,Startup
28,Bachelors,Tier 1,7.16,0,4,2,0,1.31,1,0,13.0,1,3.55,469,MNC
32,Bachelors,Tier 1,6.81,2,4,2,0,3.01,1,0,13.0,0,6.64,661,MNC
29,Bachelors,Tier 2,7.04,3,1,3,2,1.07,1,1,12.0,0,4.29,452,Startup
31,Bachelors,Tier 3,8.37,2,4,2,0,4.12,0,1,12.0,1,6.64,320,MNC
28,Masters,Tier 3,7.18,0,5,4,2,1.92,1,0,22.0,1,6.31,375,MNC
26,Bachelors,Tier 1,9.5,2,7,3,0,2.15,0,1,20.0,1,9.49,438,MNC
26,Bachelors,Tier 2,8.03,3,3,2,1,6.71,1,0,12.5,1,6.22,707,MNC
22,PhD,Tier 2,7.6,0,8,3,1,0.7,0,0,23.5,1,9.57,263,MNC
32,Bachelors,Tier 2,7.11,1,1,1,1,5.54,0,0,5.5,1,5.15,619,MNC
26,Bachelors,Tier 2,8.41,1,1,4,2,1.58,1,0,14.0,1,5.36,557,MNC
34,Bachelors,Tier 1,8.09,0,3,3,1,0.08,0,0,13.5,1,5.37,197,MNC
27,Bachelors,Tier 1,7.08,2,4,5,0,0.08,0,0,18.0,1,9.42,359,MNC
21,Masters,Tier 2,8.44,1,2,3,1,2.81,0,0,11.5,1,6.16,519,MNC
33,Bachelors,Tier 1,7.61,2,0,4,3,0.34,2,0,14.5,0,9.48,541,Startup
26,Masters,Tier 3,7.6,0,3,3,0,2.0,1,0,13.0,0,3.86,490,Startup
22,Bachelors,Tier 3,7.99,1,0,2,0,2.67,0,0,4.0,1,7.51,474,MNC
21,Masters,Tier 3,6.84,2,3,4,0,1.03,1,0,15.0,1,9.25,432,Mid-size
28,Masters,Tier 1,6.21,2,0,4,1,3.11,1,1,10.5,1,8.94,424,MNC
21,Masters,Tier 1,7.43,1,2,1,2,2.31,0,0,9.0,1,5.61,445,Startup
34,Bachelors,Tier 3,6.93,1,5,4,2,2.0,1,0,22.0,0,3.76,549,Startup
25,PhD,Tier 2,7.59,2,3,4,3,0.43,1,0,19.5,1,6.12,538,MNC
33,Bachelors,Tier 2,7.99,1,5,4,2,0.07,1,2,22.0,1,7.33,569,Mid-size
26,Masters,Tier 2,7.67,0,2,1,0,0.77,0,0,6.0,1,3.44,494,Startup
29,Bachelors,Tier 1,7.36,4,2,3,2,0.53,0,0,13.0,1,4.4,442,MNC
26,Masters,Tier 2,8.82,3,2,2,1,4.71,1,0,10.5,0,3.66,345,Mid-size
30,Masters,Tier 2,6.69,1,7,4,2,2.16,1,0,26.0,1,4.03,771,Mid-size
28,Bachelors,Tier 1,7.86,0,7,3,1,0.47,2,0,23.5,1,5.12,407,Mid-size
30,Bachelors,Tier 1,7.77,2,1,5,0,0.09,0,1,12.0,1,4.6,679,Startup
24,Masters,Tier 3,8.06,3,7,4,2,0.3,0,0,25.0,1,8.19,432,Startup
21,Bachelors,Tier 2,4.79,0,4,2,0,3.88,0,1,12.0,1,9.65,546,Startup
21,Bachelors,Tier 3,6.22,2,3,5,0,0.16,1,0,17.0,1,5.98,412,Startup
34,Masters,Tier 2,7.8,2,6,5,0,1.91,0,0,22.0,0,9.29,460,MNC
33,PhD,Tier 1,7.15,1,3,4,0,0.68,0,0,14.0,1,6.6,622,Startup
28,Bachelors,Tier 2,5.97,0,1,3,0,1.99,0,0,8.0,1,6.17,540,MNC
23,Bachelors,Tier 2,6.05,2,6,3,0,0.86,0,0,18.0,1,8.42,460,Startup
21,Masters,Tier 1,7.17,3,2,1,0,1.28,0,0,6.0,1,3.85,557,Startup
28,PhD,Tier 3,5.93,0,1,5,4,1.89,2,0,20.0,1,7.18,241,MNC
33,Bachelors,Tier 2,8.19,2,4,4,2,0.13,1,0,20.0,1,8.27,236,Startup
32,Bachelors,Tier 2,6.94,2,3,3,0,2.34,1,0,13.0,1,7.44,467,Startup
21,Bachelors,Tier 2,7.58,1,5,2,0,0.13,0,0,14.0,1,8.42,299,MNC
23,Bachelors,Tier 2,6.64,3,4,1,0,4.9,0,0,10.0,0,7.21,305,MNC
21,Bachelors,Tier 3,7.74,4,1,4,3,0.38,1,0,15.5,0,3.82,366,MNC
26,Bachelors,Tier 2,7.66,0,4,4,1,0.46,0,0,17.5,1,5.85,464,MNC
34,Bachelors,Tier 2,7.43,2,3,4,1,0.8,0,0,15.5,0,9.53,518,MNC
30,Masters,Tier 1,7.91,1,1,5,0,0.13,1,0,13.0,1,6.4,458,Startup
25,Bachelors,Tier 1,7.65,3,4,4,0,0.22,1,1,17.0,1,8.11,622,Mid-size
21,Bachelors,Tier 1,7.36,4,4,5,1,2.27,0,0,19.5,1,4.99,333,MNC
30,Bachelors,Tier 1,8.25,0,5,4,1,0.92,1,0,20.5,1,3.61,408,Startup
24,Masters,Tier 3,7.79,2,2,1,1,0.56,0,0,7.5,1,6.2,333,Mid-size
33,Masters,Tier 1,7.3,0,3,3,0,0.14,0,0,12.0,0,4.12,414,MNC
24,Bachelors,Tier 3,9.52,0,4,5,1,1.66,1,0,20.5,1,6.39,360,Mid-size
23,Bachelors,Tier 2,7.5,3,5,3,1,3.21,2,0,19.5,1,4.47,603,Startup
22,Bachelors,Tier 3,7.28,3,3,5,1,0.25,1,0,18.5,1,8.96,244,MNC
29,Bachelors,Tier 3,7.24,1,2,5,1,0.86,1,0,16.5,1,9.93,529,MNC
23,Bachelors,Tier 1,6.85,1,1,2,2,0.12,0,1,9.0,0,6.64,664,MNC
24,Bachelors,Tier 1,7.78,0,4,5,0,0.37,0,0,18.0,0,9.1,512,Startup
21,Bachelors,Tier 3,8.42,0,4,3,2,0.23,1,0,18.0,1,5.99,582,Startup
28,Bachelors,Tier 1,7.24,0,4,1,2,3.16,1,0,14.0,0,7.5,402,Startup
32,Masters,Tier 3,8.16,3,4,1,0,2.6,0,2,10.0,1,8.37,290,Startup
21,Bachelors,Tier 1,7.86,5,6,5,1,0.32,0,0,23.5,1,9.4,369,MNC
25,Bachelors,Tier 1,8.74,0,4,3,0,0.36,0,0,14.0,1,9.6,507,Startup
32,Bachelors,Tier 2,7.33,2,6,1,1,0.98,0,1,15.5,1,4.15,500,Startup
28,Bachelors,Tier 2,8.44,2,2,2,1,0.35,0,0,9.5,1,9.24,403,Mid-size
27,Bachelors,Tier 1,7.55,3,3,2,2,0.35,1,0,14.0,1,5.02,485,Startup
29,Bachelors,Tier 2,9.06,2,2,5,0,0.21,1,0,15.0,1,5.24,734,MNC
29,Bachelors,Tier 1,6.74,3,1,2,0,1.61,1,0,7.0,1,8.29,313,MNC
24,Masters,Tier 3,5.94,2,3,2,0,0.4,1,1,11.0,1,5.33,245,MNC
34,Bachelors,Tier 2,7.06,2,3,3,1,1.17,0,0,13.5,1,8.48,302,Startup
21,Bachelors,Tier 3,7.29,2,6,2,1,2.24,1,0,18.5,1,5.71,704,MNC
21,Bachelors,Tier 2,6.9,2,2,4,0,0.56,0,0,12.0,1,9.78,277,MNC
26,Masters,Tier 2,8.07,1,2,4,3,0.22,2,1,18.5,1,5.09,468,Startup
27,Bachelors,Tier 2,7.67,1,0,4,0,0.71,0,0,8.0,0,9.67,315,MNC
26,Bachelors,Tier 1,6.76,2,1,1,1,0.96,0,0,5.5,1,9.94,457,MNC
24,Bachelors,Tier 3,7.56,1,3,1,1,0.06,0,1,9.5,1,4.08,539,MNC
21,Bachelors,Tier 2,9.1,1,4,3,2,1.12,0,0,17.0,1,4.37,364,Startup
26,PhD,Tier 3,6.81,3,3,4,0,0.72,0,1,14.0,1,8.08,442,Startup
33,Masters,Tier 3,7.15,3,5,1,0,1.1,0,0,12.0,1,3.94,558,Startup
28,Bachelors,Tier 3,7.41,2,2,1,0,1.66,2,0,8.0,0,4.63,569,MNC
27,Masters,Tier 3,8.34,2,4,1,3,0.7,0,1,14.5,1,7.29,448,Mid-size
33,Bachelors,Tier 3,6.72,0,2,1,1,0.04,0,0,7.5,1,4.14,449,Startup
33,Bachelors,Tier 3,7.54,2,0,3,1,2.34,0,1,7.5,0,3.97,320,Mid-size
